AndII    -V087  1 16 20.729 +33 24 51.34 0.592 24.974 1.027 24.197 0.530 25.095 1.119 24.701 0.866 24.181 0.531 RRab    ACS
AndII    -V088  1 16 20.905 +33 25 03.22 0.357 24.915 0.726 24.251 0.393 25.014 0.783 24.683 0.621 24.232 0.396 RRd     ACS
AndII    -V089  1 16 21.303 +33 27 42.49 0.685 25.080 0.947 24.248 0.455 25.207 1.051 24.795 0.769 24.234 0.466 RRab    ACS
AndII    -V090  1 16 21.415 +33 27 03.62 0.496 25.413 1.192 24.616 0.579 25.538 1.285 25.138 0.989 24.603 0.588 RRab    ACS
AndII    -V091  1 16 21.469 +33 26 36.14 0.533 25.076 1.230 24.337 0.704 25.189 1.369 24.825 1.004 24.322 0.708 RRab    ACS
AndII    -V092  1 16 21.545 +33 24 24.99 0.358 24.971 0.515 24.327 0.314 25.057 0.567 24.747 0.446 24.311 0.311 RRc     ACS
AndII    -V093  1 16 21.577 +33 24 57.91 0.565 24.959 0.887 24.199 0.480 25.073 0.967 24.681 0.794 24.182 0.481 RRab    ACS
AndII    -V094  1 16 21.600 +33 26 34.02 0.521 25.052 1.287 24.307 0.643 25.158 1.370 24.793 0.992 24.289 0.600 RRab    ACS
AndII    -V095  1 16 21.664 +33 26 51.75 0.306 25.070 0.413 24.570 0.240 25.139 0.446 24.899 0.342 24.560 0.228 RRc     ACS
AndII    -V096  1 16 21.665 +33 25 40.33 0.518 24.977 1.508 24.301 0.797 25.074 1.649 24.746 1.208 24.281 0.730 RRab    ACS
AndII    -V097  1 16 21.686 +33 25 37.44 0.358 25.075 0.301 24.334 0.155 25.184 0.323 24.822 0.260 24.315 0.161 RRc     ACS
AndII    -V098  1 16 21.727 +33 26 13.98 0.516 25.019 1.266 24.375 0.702 25.118 1.368 24.717 1.396 24.326 0.751 RRab    ACS
AndII    -V099  1 16 21.812 +33 24 31.98 1.340 22.964 1.632 22.358 0.841 23.048 1.770 22.759 1.356 22.343 0.833 AC      ACS
AndII    -V100  1 16 21.876 +33 26 35.91 0.696 24.975 0.790 24.120 0.376 25.106 0.875 24.680 0.655 24.103 0.376 RRab    ACS
AndII    -V101  1 16 22.058 +33 27 31.40 0.636 25.164 0.613 24.322 0.320 25.296 0.676 24.871 0.504 24.292 0.329 RRab    ACS
AndII    -V102  1 16 22.258 +33 24 53.03 0.431 24.845 0.481 24.140 0.284 24.949 0.512 24.599 0.425 24.122 0.285 RRc     ACS
AndII    -V103  1 16 22.267 +33 26 34.66 0.619 25.060 1.038 24.247 0.491 25.183 1.150 24.783 0.842 24.232 0.499 RRab    ACS
AndII    -V104  1 16 22.313 +33 25 04.41 0.542 25.039 1.278 24.303 0.622 25.138 1.396 24.802 1.025 24.292 0.615 RRab    ACS
AndII    -V105  1 16 22.321 +33 27 05.27 0.716 25.120 0.473 24.221 0.310 25.264 0.510 24.811 0.408 24.207 0.311 RRab    ACS
AndII    -V106  1 16 22.383 +33 25 44.36 0.643 25.047 0.645 24.165 0.312 25.182 0.709 24.746 0.506 24.146 0.357 RRab    ACS
