WFC3 00 35 51.5 +36 25 48.5 icnb18q9q_flc.fits 2014 11 27 05 35 51 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb18qlq_flc.fits 2014 11 27 06 36 16 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb18qpq_flc.fits 2014 11 27 06 57 13 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb19suq_flc.fits 2014 11 27 09 58 04 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb19svq_flc.fits 2014 11 27 10 22 20 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb19szq_flc.fits 2014 11 27 11 22 53 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb19t3q_flc.fits 2014 11 27 11 43 50 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb20xfq_flc.fits 2014 11 28 03 28 30 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb20xgq_flc.fits 2014 11 28 03 52 46 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb20xoq_flc.fits 2014 11 28 04 53 46 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb20xsq_flc.fits 2014 11 28 05 14 43 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb21z6q_flc.fits 2014 11 28 08 14 59 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb21z7q_flc.fits 2014 11 28 08 39 15 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb21zbq_flc.fits 2014 11 28 09 40 21 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb21zfq_flc.fits 2014 11 28 10 01 18 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb22a3q_flc.fits 2014 11 28 14 26 57 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb22a7q_flc.fits 2014 11 28 14 47 54 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb22zxq_flc.fits 2014 11 28 13 01 28 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb22zyq_flc.fits 2014 11 28 13 25 44 F814W  1046
