AndXXVIII -V018 57047.130008 25.186 0.036 57047.113724 24.529 0.054
AndXXVIII -V019 57043.010749 25.770 0.136 57043.025911 24.946 0.078
AndXXVIII -V019 57043.082797 25.769 0.047 57043.066513 24.861 0.058
AndXXVIII -V019 57043.209741 25.340 0.076 57043.224903 23.884 0.217
AndXXVIII -V019 57043.281893 24.903 0.045 57043.265608 24.375 0.064
AndXXVIII -V019 57044.204663 25.243 0.156 57044.219825 24.939 0.123
AndXXVIII -V019 57044.277290 25.026 0.052 57044.261005 24.666 0.056
AndXXVIII -V019 57044.337289 24.992 0.027 57044.352451 24.558 0.065
AndXXVIII -V019 57044.412127 25.334 0.049 57044.395842 24.535 0.066
AndXXVIII -V019 57045.007156 25.593 0.068 57044.949321 24.528 0.069
AndXXVIII -V019 57044.934159 25.356 0.063 57044.990872 24.747 0.084
AndXXVIII -V019 57045.066797 25.898 0.119 57045.081959 24.820 0.129
AndXXVIII -V019 57045.139852 26.026 0.147 57045.123567 24.874 0.121
AndXXVIII -V019 57045.928885 25.028 0.108 57045.944046 24.381 0.046
AndXXVIII -V019 57046.002310 25.358 0.052 57045.986025 24.568 0.059
AndXXVIII -V019 57046.061499 25.599 0.069 57046.076661 24.777 0.072
AndXXVIII -V019 57046.134994 25.772 0.137 57046.118709 24.812 0.090
AndXXVIII -V019 57046.923494 24.820 0.036 57046.938656 24.200 0.211
AndXXVIII -V019 57046.997347 25.153 0.064 57046.981063 23.967 0.215
AndXXVIII -V019 57047.056108 25.485 0.095 57047.071270 24.747 0.292
AndXXVIII -V019 57047.130008 25.726 0.146 57047.113724 24.684 0.081
AndXXVIII -V020 57043.010749 25.224 0.145 57043.025911 24.485 0.050
AndXXVIII -V020 57043.082797 25.374 0.047 57043.066513 24.474 0.054
AndXXVIII -V020 57043.209741 25.402 0.054 57043.224903 24.535 0.072
AndXXVIII -V020 57043.281893 25.569 0.052 57043.265608 24.581 0.058
AndXXVIII -V020 57044.204663 25.337 0.054 57044.219825 24.521 0.064
AndXXVIII -V020 57044.277290 25.113 0.046 57044.261005 24.402 0.052
AndXXVIII -V020 57044.337289 25.354 0.042 57044.352451 24.511 0.052
AndXXVIII -V020 57044.412127 25.454 0.051 57044.395842 24.586 0.060
AndXXVIII -V020 57045.007156 25.284 0.050 57044.949321 24.392 0.048
AndXXVIII -V020 57044.934159 25.248 0.056 57044.990872 24.479 0.045
AndXXVIII -V020 57045.066797 25.347 0.039 57045.081959 24.508 0.051
AndXXVIII -V020 57045.139852 25.483 0.051 57045.123567 24.495 0.047
AndXXVIII -V020 57045.928885 25.671 0.067 57045.944046 24.552 0.058
AndXXVIII -V020 57046.002310 25.497 0.078 57045.986025 24.684 0.054
AndXXVIII -V020 57046.061499 25.573 0.054 57046.076661 24.626 0.053
AndXXVIII -V020 57046.134994 25.357 0.063 57046.118709 24.576 0.054
AndXXVIII -V020 57046.923494 25.242 0.056 57046.938656 24.475 0.052
AndXXVIII -V020 57046.997347 25.365 0.049 57046.981063 24.529 0.055
AndXXVIII -V020 57047.056108 25.502 0.054 57047.071270 24.471 0.074
AndXXVIII -V020 57047.130008 25.534 0.047 57047.113724 24.517 0.054
AndXXVIII -V021 57043.010749 25.667 0.058 57043.025911 24.748 0.070
AndXXVIII -V021 57043.082797 25.276 0.049 57043.066513 24.570 0.077
AndXXVIII -V021 57043.209741 25.360 0.053 57043.224903 24.613 0.049
AndXXVIII -V021 57043.281893 25.392 0.038 57043.265608 24.770 0.052
AndXXVIII -V021 57044.204663 25.139 0.038 57044.219825 24.495 0.053
AndXXVIII -V021 57044.277290 25.375 0.061 57044.261005 24.112 0.309
AndXXVIII -V021 57044.337289 25.616 0.049 57044.352451 24.758 0.061
AndXXVIII -V021 57044.412127 25.628 0.066 57044.395842 24.705 0.061
AndXXVIII -V021 57045.007156 25.699 0.058 57044.949321 24.659 0.073
AndXXVIII -V021 57044.934159 25.546 0.050 57044.990872 24.875 0.063
AndXXVIII -V021 57045.066797 25.526 0.050 57045.081959 24.731 0.046
AndXXVIII -V021 57045.139852 25.539 0.059 57045.123567 24.660 0.057
AndXXVIII -V021 57045.928885 25.618 0.053 57045.944046 24.709 0.060
AndXXVIII -V021 57046.002310 25.504 0.059 57045.986025 24.713 0.041
AndXXVIII -V021 57046.061499 25.446 0.033 57046.076661 24.703 0.049
AndXXVIII -V021 57046.134994 25.474 0.058 57046.118709 24.642 0.059
AndXXVIII -V021 57046.923494 25.718 0.069 57046.938656 24.855 0.077
AndXXVIII -V021 57046.997347 25.768 0.146 57046.981063 24.927 0.058
AndXXVIII -V021 57047.056108 25.625 0.077 57047.071270 24.626 0.063
AndXXVIII -V021 57047.130008 24.755 0.107 57047.113724 24.464 0.058
AndXXVIII -V022 57043.010749 25.404 0.048 57043.025911 24.554 0.043
AndXXVIII -V022 57043.082797 24.973 0.113 57043.066513 24.419 0.037
AndXXVIII -V022 57043.209741 25.475 0.054 57043.224903 24.589 0.052
AndXXVIII -V022 57043.281893 25.612 0.040 57043.265608 24.555 0.046
AndXXVIII -V022 57044.204663 25.950 0.067 57044.219825 24.782 0.038
AndXXVIII -V022 57044.277290 25.935 0.045 57044.261005 24.823 0.052
AndXXVIII -V022 57044.337289 25.916 0.042 57044.352451 24.726 0.053
AndXXVIII -V022 57044.412127 25.072 0.071 57044.395842 24.494 0.054
AndXXVIII -V022 57045.007156 25.997 0.081 57044.949321 24.845 0.077
AndXXVIII -V022 57044.934159 25.806 0.055 57044.990872 24.864 0.057
AndXXVIII -V022 57045.066797 25.474 0.063 57045.081959 24.553 0.041
AndXXVIII -V022 57045.139852 25.135 0.044 57045.123567 24.410 0.043
AndXXVIII -V022 57045.928885 25.417 0.063 57045.944046 24.596 0.081
AndXXVIII -V022 57046.002310 25.573 0.054 57045.986025 24.630 0.053
AndXXVIII -V022 57046.061499 25.726 0.071 57046.076661 24.726 0.055
AndXXVIII -V022 57046.134994 25.840 0.054 57046.118709 24.704 0.063
AndXXVIII -V022 57046.923494 25.931 0.047 57046.938656 24.193 0.137
AndXXVIII -V022 57046.997347 25.910 0.044 57046.981063 24.703 0.052
AndXXVIII -V022 57047.056108 25.980 0.068 57047.071270 25.020 0.077
AndXXVIII -V022 57047.130008 25.294 0.079 57047.113724 24.591 0.066
AndXXVIII -V023 57043.010749 25.014 0.058 57043.025911 24.342 0.056
AndXXVIII -V023 57043.082797 25.273 0.058 57043.066513 24.402 0.044
AndXXVIII -V023 57043.209741 25.561 0.113 57043.224903 24.515 0.052
AndXXVIII -V023 57043.281893 25.715 0.056 57043.265608 24.547 0.064
AndXXVIII -V023 57044.204663 24.848 0.041 57044.219825 24.226 0.054
AndXXVIII -V023 57044.277290 25.025 0.040 57044.261005 24.334 0.068
AndXXVIII -V023 57044.337289 25.213 0.060 57044.352451 24.323 0.084
AndXXVIII -V023 57044.412127 25.352 0.041 57044.395842 24.463 0.077
AndXXVIII -V023 57045.007156 25.305 0.046 57044.949321 24.358 0.057
AndXXVIII -V023 57044.934159 25.145 0.086 57044.990872 24.455 0.075
AndXXVIII -V023 57045.066797 25.406 0.050 57045.081959 24.593 0.070
AndXXVIII -V023 57045.139852 25.619 0.062 57045.123567 24.550 0.078
AndXXVIII -V023 57045.928885 25.569 0.063 57045.944046 24.631 0.055
AndXXVIII -V023 57046.002310 25.793 0.088 57045.986025 24.669 0.089
AndXXVIII -V023 57046.061499 25.240 0.055 57046.076661 24.437 0.062
AndXXVIII -V023 57046.134994 24.884 0.039 57046.118709 24.274 0.054
AndXXVIII -V023 57046.923494 25.371 0.041 57046.938656 24.381 0.138
AndXXVIII -V023 57046.997347 25.493 0.056 57046.981063 24.511 0.073
AndXXVIII -V023 57047.056108 25.540 0.064 57047.071270 24.515 0.069
AndXXVIII -V023 57047.130008 25.673 0.073 57047.113724 24.423 0.056
AndXXVIII -V024 57043.010749 25.595 0.119 57043.025911 24.583 0.080
AndXXVIII -V024 57043.082797 25.690 0.053 57043.066513 24.664 0.056
AndXXVIII -V024 57043.209741 25.635 0.056 57043.224903 24.748 0.071
AndXXVIII -V024 57043.281893 25.489 0.078 57043.265608 24.733 0.065
AndXXVIII -V024 57044.204663 25.573 0.075 57044.219825 24.562 0.041
AndXXVIII -V024 57044.277290 25.681 0.042 57044.261005 24.633 0.070
AndXXVIII -V024 57044.337289 25.652 0.043 57044.352451 24.592 0.060
AndXXVIII -V024 57044.412127 25.692 0.060 57044.395842 24.640 0.056
AndXXVIII -V024 57045.007156 25.616 0.079 57044.949321 24.647 0.058
AndXXVIII -V024 57044.934159 25.827 0.067 57044.990872 24.636 0.049
AndXXVIII -V024 57045.066797 25.655 0.057 57045.081959 24.217 0.176
AndXXVIII -V024 57045.139852 25.719 0.074 57045.123567 24.822 0.077
AndXXVIII -V024 57045.928885 25.096 0.034 57045.944046 24.311 0.036
AndXXVIII -V024 57046.002310 25.343 0.045 57045.986025 24.408 0.050
AndXXVIII -V024 57046.061499 25.472 0.045 57046.076661 24.563 0.048
AndXXVIII -V024 57046.134994 25.678 0.047 57046.118709 24.584 0.035
AndXXVIII -V024 57046.923494 25.586 0.065 57046.938656 24.673 0.051
AndXXVIII -V024 57046.997347 25.776 0.073 57046.981063 24.687 0.078
AndXXVIII -V024 57047.056108 24.926 0.044 57047.071270 24.249 0.057
AndXXVIII -V024 57047.130008 24.942 0.052 57047.113724 24.288 0.062
AndXXVIII -V025 57043.010749 25.505 0.204 57043.025911 24.802 0.061
AndXXVIII -V025 57043.082797 25.177 0.038 57043.066513 24.649 0.063
AndXXVIII -V025 57043.209741 25.274 0.055 57043.224903 24.729 0.099
AndXXVIII -V025 57043.281893 25.367 0.056 57043.265608 24.784 0.080
AndXXVIII -V025 57044.204663 25.407 0.044 57044.219825 24.634 0.058
AndXXVIII -V025 57044.277290 25.294 0.041 57044.261005 24.751 0.043
AndXXVIII -V025 57044.337289 25.128 0.046 57044.352451 24.614 0.042
AndXXVIII -V025 57044.412127 25.199 0.041 57044.395842 24.633 0.065
AndXXVIII -V025 57045.007156 25.120 0.045 57044.949321 24.594 0.059
AndXXVIII -V025 57044.934159 25.147 0.053 57044.990872 24.607 0.058
AndXXVIII -V025 57045.066797 25.260 0.043 57045.081959 24.679 0.058
AndXXVIII -V025 57045.139852 25.476 0.060 57045.123567 24.660 0.063
AndXXVIII -V025 57045.928885 24.962 0.093 57045.944046 24.549 0.054
AndXXVIII -V025 57046.002310 25.378 0.064 57045.986025 24.655 0.083
AndXXVIII -V025 57046.061499 25.348 0.043 57046.076661 24.760 0.047
AndXXVIII -V025 57046.134994 25.298 0.049 57046.118709 24.537 0.516
AndXXVIII -V025 57046.923494 25.347 0.038 57046.938656 24.735 0.055
AndXXVIII -V025 57046.997347 25.461 0.058 57046.981063 24.848 0.049
AndXXVIII -V025 57047.056108 25.430 0.044 57047.071270 24.639 0.039
AndXXVIII -V025 57047.130008 25.049 0.050 57047.113724 24.567 0.072
AndXXVIII -V026 57043.010749 25.567 0.073 57043.025911 24.602 0.068
AndXXVIII -V026 57043.082797 25.110 0.043 57043.066513 24.578 0.058
AndXXVIII -V026 57043.209741 25.377 0.047 57043.224903 24.444 0.065
AndXXVIII -V026 57043.281893 25.562 0.051 57043.265608 24.511 0.040
AndXXVIII -V026 57044.204663 25.829 0.078 57044.219825 24.873 0.076
AndXXVIII -V026 57044.277290 25.781 0.094 57044.261005 24.867 0.062
AndXXVIII -V026 57044.337289 25.303 0.033 57044.352451 24.486 0.061
AndXXVIII -V026 57044.412127 25.068 0.033 57044.395842 24.339 0.052
AndXXVIII -V026 57045.007156 25.194 0.056 57044.949321 24.582 0.061
AndXXVIII -V026 57044.934159 25.696 0.082 57044.990872 24.462 0.065
AndXXVIII -V026 57045.066797 25.164 0.061 57045.081959 24.399 0.054
AndXXVIII -V026 57045.139852 25.296 0.069 57045.123567 24.401 0.038
AndXXVIII -V026 57045.928885 25.624 0.068 57045.944046 24.683 0.073
AndXXVIII -V026 57046.002310 25.643 0.062 57045.986025 24.645 0.082
AndXXVIII -V026 57046.061499 25.582 0.077 57046.076661 24.669 0.052
AndXXVIII -V026 57046.134994 25.743 0.066 57046.118709 24.665 0.045
AndXXVIII -V026 57046.923494 25.302 0.044 57046.938656 24.507 0.050
AndXXVIII -V026 57046.997347 25.116 0.040 57046.981063 24.393 0.044
AndXXVIII -V026 57047.056108 25.292 0.039 57047.071270 24.492 0.065
AndXXVIII -V026 57047.130008 25.440 0.052 57047.113724 24.505 0.046
AndXXVIII -V027 57043.010749 25.002 0.101 57043.025911 24.610 0.054
AndXXVIII -V027 57043.082797 25.402 0.052 57043.066513 24.795 0.066
AndXXVIII -V027 57043.209741 25.533 0.067 57043.224903 24.771 0.075
AndXXVIII -V027 57043.281893 24.954 0.071 57043.265608 24.752 0.080
AndXXVIII -V027 57044.204663 25.366 0.048 57044.219825 24.615 0.066
AndXXVIII -V027 57044.277290 24.986 0.047 57044.261005 24.550 0.051
AndXXVIII -V027 57044.337289 25.254 0.085 57044.352451 24.649 0.055
AndXXVIII -V027 57044.412127 25.588 0.100 57044.395842 24.820 0.058
AndXXVIII -V027 57045.007156 25.390 0.046 57044.949321 24.679 0.056
AndXXVIII -V027 57044.934159 24.942 0.106 57044.990872 24.805 0.057
AndXXVIII -V027 57045.066797 25.560 0.041 57045.081959 24.774 0.055
AndXXVIII -V027 57045.139852 25.565 0.055 57045.123567 24.853 0.055
AndXXVIII -V027 57045.928885 25.297 0.031 57045.944046 24.727 0.059
AndXXVIII -V027 57046.002310 25.491 0.050 57045.986025 24.819 0.055
AndXXVIII -V027 57046.061499 25.719 0.084 57046.076661 24.854 0.054
AndXXVIII -V027 57046.134994 25.203 0.080 57046.118709 24.795 0.080
AndXXVIII -V027 57046.923494 25.400 0.059 57046.938656 24.722 0.080
AndXXVIII -V027 57046.997347 25.699 0.066 57046.981063 24.933 0.096
AndXXVIII -V027 57047.056108 25.555 0.068 57047.071270 24.793 0.058
AndXXVIII -V027 57047.130008 24.595 0.267 57047.113724 24.503 0.059
AndXXVIII -V028 57043.010749 25.453 0.090 57043.025911 24.960 0.086
AndXXVIII -V028 57043.082797 25.726 0.056 57043.066513 24.902 0.097
AndXXVIII -V028 57043.209741 25.235 0.030 57043.224903 24.730 0.066
AndXXVIII -V028 57043.281893 25.484 0.028 57043.265608 24.818 0.054
AndXXVIII -V028 57044.204663 25.795 0.068 57044.219825 25.038 0.057
AndXXVIII -V028 57044.277290 25.484 0.034 57044.261005 24.873 0.042
AndXXVIII -V028 57044.337289 25.178 0.055 57044.352451 24.603 0.061
AndXXVIII -V028 57044.412127 25.394 0.054 57044.395842 24.849 0.069
AndXXVIII -V028 57045.007156 25.551 0.062 57044.949321 24.789 0.084
AndXXVIII -V028 57044.934159 25.202 0.067 57044.990872 24.842 0.060
AndXXVIII -V028 57045.066797 25.649 0.052 57045.081959 24.910 0.060
AndXXVIII -V028 57045.139852 25.503 0.039 57045.123567 24.974 0.067
AndXXVIII -V028 57045.928885 25.683 0.079 57045.944046 25.031 0.060
AndXXVIII -V028 57046.002310 25.580 0.056 57045.986025 25.170 0.068
AndXXVIII -V028 57046.061499 25.247 0.059 57046.076661 24.646 0.056
AndXXVIII -V028 57046.134994 25.378 0.049 57046.118709 24.806 0.080
AndXXVIII -V028 57046.923494 25.209 0.037 57046.938656 24.628 0.055
AndXXVIII -V028 57046.997347 25.293 0.046 57046.981063 24.712 0.055
AndXXVIII -V028 57047.056108 25.531 0.050 57047.071270 24.869 0.062
AndXXVIII -V028 57047.130008 25.646 0.067 57047.113724 25.041 0.086
AndXXVIII -V029 57043.010749 25.473 0.064 57043.025911 24.598 0.044
AndXXVIII -V029 57043.082797 25.521 0.047 57043.066513 24.681 0.062
AndXXVIII -V029 57043.209741 25.115 0.033 57043.224903 24.399 0.052
AndXXVIII -V029 57043.281893 25.037 0.048 57043.265608 24.453 0.040
AndXXVIII -V029 57044.204663 25.169 0.044 57044.219825 24.485 0.069
AndXXVIII -V029 57044.277290 25.435 0.040 57044.261005 24.547 0.052
AndXXVIII -V029 57044.337289 25.533 0.066 57044.352451 24.636 0.057
AndXXVIII -V029 57044.412127 25.466 0.052 57044.395842 24.577 0.080
AndXXVIII -V029 57045.007156 25.038 0.044 57044.949321 24.348 0.059
AndXXVIII -V029 57044.934159 25.050 0.047 57044.990872 24.317 0.056
AndXXVIII -V029 57045.066797 25.211 0.040 57045.081959 24.454 0.059
AndXXVIII -V029 57045.139852 25.362 0.061 57045.123567 24.582 0.057
AndXXVIII -V029 57045.928885 25.006 0.049 57045.944046 24.354 0.092
AndXXVIII -V029 57046.002310 25.399 0.052 57045.986025 24.467 0.036
AndXXVIII -V029 57046.061499 25.547 0.055 57046.076661 24.661 0.051
AndXXVIII -V029 57046.134994 25.482 0.055 57046.118709 24.421 0.224
AndXXVIII -V029 57046.923494 25.442 0.060 57046.938656 24.574 0.071
AndXXVIII -V029 57046.997347 25.511 0.045 57046.981063 24.577 0.058
AndXXVIII -V029 57047.056108 25.189 0.034 57047.071270 24.380 0.040
AndXXVIII -V029 57047.130008 25.022 0.044 57047.113724 24.360 0.063
AndXXVIII -V030 57043.010749 25.733 0.056 57043.025911 24.819 0.065
AndXXVIII -V030 57043.082797 25.473 0.046 57043.066513 24.857 0.052
AndXXVIII -V030 57043.209741 25.147 0.044 57043.224903 24.687 0.056
AndXXVIII -V030 57043.281893 25.466 0.038 57043.265608 24.623 0.047
AndXXVIII -V030 57044.204663 25.548 0.059 57044.219825 24.699 0.063
AndXXVIII -V030 57044.277290 25.178 0.042 57044.261005 24.657 0.042
AndXXVIII -V030 57044.337289 25.243 0.036 57044.352451 24.579 0.058
AndXXVIII -V030 57044.412127 25.090 0.181 57044.395842 24.663 0.055
AndXXVIII -V030 57045.007156 25.249 0.025 57044.949321 24.820 0.058
AndXXVIII -V030 57044.934159 25.727 0.055 57044.990872 24.634 0.077
AndXXVIII -V030 57045.066797 25.097 0.036 57045.081959 24.512 0.040
AndXXVIII -V030 57045.139852 25.269 0.045 57045.123567 24.492 0.065
AndXXVIII -V030 57045.928885 25.412 0.036 57045.944046 24.663 0.070
AndXXVIII -V030 57046.002310 25.696 0.065 57045.986025 24.834 0.074
AndXXVIII -V030 57046.061499 25.619 0.057 57046.076661 24.731 0.050
AndXXVIII -V030 57046.134994 25.223 0.039 57046.118709 24.660 0.052
AndXXVIII -V030 57046.923494 25.160 0.046 57046.938656 24.584 0.074
AndXXVIII -V030 57046.997347 25.241 0.034 57046.981063 24.526 0.051
AndXXVIII -V030 57047.056108 25.489 0.040 57047.071270 24.753 0.057
AndXXVIII -V030 57047.130008 25.713 0.057 57047.113724 24.814 0.060
AndXXVIII -V031 57043.010749 25.422 0.058 57043.025911 24.555 0.058
AndXXVIII -V031 57043.082797 25.520 0.044 57043.066513 24.570 0.049
AndXXVIII -V031 57043.209741 25.714 0.074 57043.224903 24.742 0.053
AndXXVIII -V031 57043.281893 25.690 0.055 57043.265608 24.818 0.041
AndXXVIII -V031 57044.204663 25.359 0.057 57044.219825 24.456 0.054
AndXXVIII -V031 57044.277290 25.393 0.046 57044.261005 24.604 0.075
AndXXVIII -V031 57044.337289 25.547 0.064 57044.352451 24.609 0.079
AndXXVIII -V031 57044.412127 25.696 0.079 57044.395842 24.614 0.075
AndXXVIII -V031 57045.007156 25.776 0.093 57044.949321 24.622 0.074
AndXXVIII -V031 57044.934159 25.538 0.060 57044.990872 24.653 0.074
AndXXVIII -V031 57045.066797 25.831 0.098 57045.081959 24.609 0.128
AndXXVIII -V031 57045.139852 25.697 0.067 57045.123567 24.710 0.047
AndXXVIII -V031 57045.928885 24.933 0.038 57045.944046 24.276 0.050
AndXXVIII -V031 57046.002310 24.985 0.044 57045.986025 24.303 0.047
AndXXVIII -V031 57046.061499 25.283 0.062 57046.076661 24.486 0.079
AndXXVIII -V031 57046.134994 25.543 0.061 57046.118709 24.599 0.068
AndXXVIII -V031 57046.923494 25.786 0.089 57046.938656 24.631 0.073
AndXXVIII -V031 57046.997347 25.761 0.088 57046.981063 24.578 0.081
AndXXVIII -V031 57047.056108 25.790 0.086 57047.071270 24.863 0.110
AndXXVIII -V031 57047.130008 25.593 0.066 57047.113724 24.819 0.075
AndXXVIII -V032 57043.010749 25.323 0.134 57043.025911 24.366 0.069
AndXXVIII -V032 57043.082797 24.864 0.059 57043.066513 24.242 0.076
AndXXVIII -V032 57043.209741 25.457 0.063 57043.224903 24.590 0.082
AndXXVIII -V032 57043.281893 25.790 0.062 57043.265608 24.771 0.071
AndXXVIII -V032 57044.204663 25.232 0.677 57044.219825 24.441 0.173
AndXXVIII -V032 57044.277290 25.104 0.594 57044.261005 24.882 0.776
AndXXVIII -V032 57044.337289 25.421 0.071 57044.352451 24.677 0.072
AndXXVIII -V032 57044.412127 25.674 0.085 57044.395842 24.720 0.041
AndXXVIII -V032 57045.007156 25.839 0.059 57044.949321 24.739 0.075
AndXXVIII -V032 57044.934159 25.616 0.066 57044.990872 24.792 0.070
AndXXVIII -V032 57045.066797 25.850 0.138 57045.081959 24.816 0.072
AndXXVIII -V032 57045.139852 25.811 0.078 57045.123567 24.767 0.070
AndXXVIII -V032 57045.928885              57045.944046
AndXXVIII -V032 57046.002310              57045.986025
AndXXVIII -V032 57046.061499 26.167 0.185 57046.076661 24.875 0.807
AndXXVIII -V032 57046.134994 26.076 0.157 57046.118709 25.055 0.457
AndXXVIII -V032 57046.923494 24.768 0.052 57046.938656 24.172 0.052
AndXXVIII -V032 57046.997347 24.926 0.054 57046.981063 24.306 0.040
AndXXVIII -V032 57047.056108 25.132 0.074 57047.071270 24.492 0.060
AndXXVIII -V032 57047.130008 25.565 0.043 57047.113724 24.656 0.056
AndXXVIII -V033 57043.010749 25.674 0.135 57043.025911 24.732 0.057
AndXXVIII -V033 57043.082797 25.307 0.084 57043.066513 24.556 0.059
AndXXVIII -V033 57043.209741 25.046 0.030 57043.224903 24.299 0.045
AndXXVIII -V033 57043.281893 25.070 0.123 57043.265608 24.338 0.040
AndXXVIII -V033 57044.204663 25.633 0.070 57044.219825 24.507 0.044
AndXXVIII -V033 57044.277290 25.711 0.055 57044.261005 24.604 0.054
AndXXVIII -V033 57044.337289 25.570 0.067 57044.352451 24.546 0.063
AndXXVIII -V033 57044.412127 25.702 0.044 57044.395842 24.712 0.047
AndXXVIII -V033 57045.007156 25.584 0.087 57044.949321 24.529 0.071
AndXXVIII -V033 57044.934159 25.668 0.086 57044.990872 24.616 0.063
AndXXVIII -V033 57045.066797 25.547 0.049 57045.081959 24.598 0.070
AndXXVIII -V033 57045.139852 25.693 0.074 57045.123567 24.649 0.065
AndXXVIII -V033 57045.928885 24.800 0.030 57045.944046 24.045 0.092
AndXXVIII -V033 57046.002310 25.023 0.061 57045.986025 24.189 0.053
AndXXVIII -V033 57046.061499 25.192 0.050 57046.076661 24.311 0.047
AndXXVIII -V033 57046.134994 24.989 0.078 57046.118709 24.368 0.079
AndXXVIII -V033 57046.923494 25.464 0.079 57046.938656 24.506 0.063
AndXXVIII -V033 57046.997347 25.513 0.082 57046.981063 24.516 0.059
AndXXVIII -V033 57047.056108 25.685 0.061 57047.071270 24.625 0.056
AndXXVIII -V033 57047.130008 25.568 0.060 57047.113724 24.542 0.062
AndXXVIII -V034 57043.010749 25.543 0.064 57043.025911 24.770 0.083
AndXXVIII -V034 57043.082797 25.570 0.065 57043.066513 24.784 0.075
AndXXVIII -V034 57043.209741 25.707 0.069 57043.224903 24.764 0.059
AndXXVIII -V034 57043.281893 25.610 0.052 57043.265608 24.720 0.049
AndXXVIII -V034 57044.204663 25.322 0.076 57044.219825 24.554 0.082
AndXXVIII -V034 57044.277290 25.390 0.058 57044.261005 24.594 0.046
AndXXVIII -V034 57044.337289 25.598 0.053 57044.352451 24.750 0.077
AndXXVIII -V034 57044.412127 25.642 0.056 57044.395842 24.759 0.070
AndXXVIII -V034 57045.007156 25.559 0.035 57044.949321 24.696 0.065
AndXXVIII -V034 57044.934159 25.310 0.049 57044.990872 24.553 0.055
AndXXVIII -V034 57045.066797 25.697 0.057 57045.081959 24.861 0.081
AndXXVIII -V034 57045.139852 25.904 0.096 57045.123567 24.794 0.073
AndXXVIII -V034 57045.928885 25.455 0.045 57045.944046 24.657 0.074
AndXXVIII -V034 57046.002310 25.414 0.052 57045.986025 24.598 0.065
AndXXVIII -V034 57046.061499 25.568 0.065 57046.076661 24.645 0.069
AndXXVIII -V034 57046.134994 25.592 0.165 57046.118709 24.641 0.046
AndXXVIII -V034 57046.923494 25.610 0.053 57046.938656 24.710 0.064
AndXXVIII -V034 57046.997347 25.807 0.079 57046.981063 24.833 0.038
AndXXVIII -V034 57047.056108 25.673 0.056 57047.071270 24.846 0.069
AndXXVIII -V034 57047.130008 25.553 0.066 57047.113724 24.709 0.062
AndXXVIII -V035 57043.010749 25.010 0.035 57043.025911 24.394 0.030
AndXXVIII -V035 57043.082797 24.983 0.045 57043.066513 24.382 0.053
AndXXVIII -V035 57043.209741 25.402 0.110 57043.224903 24.782 0.051
AndXXVIII -V035 57043.281893 25.813 0.067 57043.265608 24.823 0.048
AndXXVIII -V035 57044.204663 25.150 0.041 57044.219825 24.559 0.060
AndXXVIII -V035 57044.277290 25.301 0.041 57044.261005 24.575 0.053
AndXXVIII -V035 57044.337289 25.410 0.029 57044.352451 24.587 0.048
AndXXVIII -V035 57044.412127 25.675 0.041 57044.395842 24.718 0.066
AndXXVIII -V035 57045.007156 25.203 0.074 57044.949321 24.779 0.078
AndXXVIII -V035 57044.934159 25.608 0.034 57044.990872 24.616 0.048
AndXXVIII -V035 57045.066797 25.028 0.162 57045.081959 24.381 0.115
AndXXVIII -V035 57045.139852 25.423 0.047 57045.123567 24.583 0.053
AndXXVIII -V035 57045.928885 25.619 0.047 57045.944046 24.845 0.086
AndXXVIII -V035 57046.002310 25.671 0.061 57045.986025 24.801 0.066
AndXXVIII -V035 57046.061499 25.648 0.043 57046.076661 24.679 0.049
AndXXVIII -V035 57046.134994 24.966 0.084 57046.118709 24.382 0.060
AndXXVIII -V035 57046.923494 25.576 0.054 57046.938656 24.650 0.045
AndXXVIII -V035 57046.997347 25.383 0.038 57046.981063 24.653 0.064
AndXXVIII -V035 57047.056108 25.336 0.072 57047.071270 24.758 0.059
AndXXVIII -V035 57047.130008 25.630 0.068 57047.113724 24.811 0.069
AndXXVIII -V036 57043.010749 25.728 0.075 57043.025911 24.721 0.060
AndXXVIII -V036 57043.082797 25.721 0.133 57043.066513 24.777 0.044
AndXXVIII -V036 57043.209741 25.864 0.079 57043.224903 24.887 0.058
AndXXVIII -V036 57043.281893 25.485 0.111 57043.265608 24.721 0.065
AndXXVIII -V036 57044.204663 25.797 0.072 57044.219825 24.779 0.048
AndXXVIII -V036 57044.277290 25.787 0.080 57044.261005 24.817 0.058
AndXXVIII -V036 57044.337289 25.748 0.072 57044.352451 24.774 0.054
AndXXVIII -V036 57044.412127 25.700 0.046 57044.395842 24.743 0.070
AndXXVIII -V036 57045.007156 25.181 0.097 57044.949321 24.756 0.067
AndXXVIII -V036 57044.934159 25.841 0.069 57044.990872 24.568 0.065
AndXXVIII -V036 57045.066797 25.038 0.038 57045.081959 24.503 0.056
AndXXVIII -V036 57045.139852 25.333 0.039 57045.123567 24.526 0.067
AndXXVIII -V036 57045.928885 25.847 0.067 57045.944046 24.710 0.071
AndXXVIII -V036 57046.002310 25.700 0.073 57045.986025 24.788 0.060
AndXXVIII -V036 57046.061499 25.821 0.057 57046.076661 24.719 0.071
AndXXVIII -V036 57046.134994 25.411 0.082 57046.118709 24.669 0.059
AndXXVIII -V036 57046.923494 25.559 0.056 57046.938656 24.643 0.068
AndXXVIII -V036 57046.997347 25.705 0.065 57046.981063 24.632 0.064
