AndXV    -V007 56918.682087 25.576 0.062 56918.697250 24.507 0.061
AndXV    -V007 56918.758837 25.516 0.056 56918.742552 24.556 0.075
AndXV    -V007 56918.881259 25.558 0.069 56918.896422 24.620 0.054
AndXV    -V007 56918.957951 24.936 0.116 56918.941666 24.340 0.062
AndXV    -V007 56919.476714 25.530 0.082 56919.491877 24.607 0.061
AndXV    -V007 56919.555350 25.164 0.096 56919.539065 24.502 0.072
AndXV    -V007 56919.678374 25.086 0.047 56919.693537 24.353 0.057
AndXV    -V007 56919.754476 25.284 0.043 56919.738191 24.390 0.073
AndXV    -V007 56919.877581 25.459 0.078 56919.892743 24.556 0.049
AndXV    -V007 56919.953659 25.567 0.080 56919.937374 24.529 0.062
AndXV    -V007 56920.541683 25.479 0.082 56920.556846 24.549 0.049
AndXV    -V007 56920.617634 25.503 0.071 56920.601349 24.568 0.061
AndXV    -V007 56920.740890 25.584 0.052 56920.756052 24.742 0.079
AndXV    -V007 56920.816829 25.169 0.081 56920.800544 24.445 0.068
AndXV    -V007 56920.883382 24.971 0.094 56920.867293 24.300 0.082
AndXV    -V008 56917.486432 25.611 0.067 56917.501594 24.779 0.078
AndXV    -V008 56917.564258 25.486 0.057 56917.547973 24.850 0.086
AndXV    -V008 56918.682087 25.081 0.041 56918.697250 24.528 0.042
AndXV    -V008 56918.758837 25.332 0.040 56918.742552 24.572 0.081
AndXV    -V008 56918.881259 25.426 0.036 56918.896422 24.735 0.068
AndXV    -V008 56918.957951 24.878 0.067 56918.941666 24.493 0.061
AndXV    -V008 56919.476714 25.561 0.060 56919.491877 24.813 0.078
AndXV    -V008 56919.555350 25.433 0.065 56919.539065 24.760 0.076
AndXV    -V008 56919.678374 25.104 0.055 56919.693537 24.606 0.056
AndXV    -V008 56919.754476 25.396 0.043 56919.738191 24.691 0.064
AndXV    -V008 56919.877581 25.427 0.054 56919.892743 24.669 0.075
AndXV    -V008 56919.953659 24.933 0.076 56919.937374 24.448 0.055
AndXV    -V008 56920.541683 25.380 0.036 56920.556846 24.616 0.039
AndXV    -V008 56920.617634 24.912 0.076 56920.601349 24.406 0.045
AndXV    -V008 56920.740890 25.337 0.050 56920.756052 24.692 0.056
AndXV    -V008 56920.816829 25.560 0.056 56920.800544 24.791 0.047
AndXV    -V008 56920.883382 25.282 0.051 56920.867293 24.857 0.065
AndXV    -V009 56917.486432 25.112 0.055 56917.501594 24.527 0.062
AndXV    -V009 56917.564258 25.169 0.037 56917.547973 24.578 0.053
AndXV    -V009 56918.682087 25.203 0.035 56918.697250 24.616 0.043
AndXV    -V009 56918.758837 25.507 0.047 56918.742552 24.691 0.045
AndXV    -V009 56918.881259 25.424 0.032 56918.896422 24.679 0.068
AndXV    -V009 56918.957951 25.074 0.034 56918.941666 24.603 0.047
AndXV    -V009 56919.476714 25.455 0.034 56919.491877 24.749 0.047
AndXV    -V009 56919.555350 25.565 0.047 56919.539065 24.757 0.054
AndXV    -V009 56919.678374 25.063 0.031 56919.693537 24.552 0.060
AndXV    -V009 56919.754476 25.215 0.036 56919.738191 24.158 0.239
AndXV    -V009 56919.877581 25.408 0.046 56919.892743 24.764 0.056
AndXV    -V009 56919.953659 25.558 0.043 56919.937374 24.776 0.047
AndXV    -V009 56920.541683 25.330 0.048 56920.556846 24.743 0.034
AndXV    -V009 56920.617634 25.521 0.034 56920.601349 24.731 0.054
AndXV    -V009 56920.740890 25.229 0.060 56920.756052 24.488 0.055
AndXV    -V009 56920.816829 25.007 0.052 56920.800544 24.542 0.054
AndXV    -V009 56920.883382 25.229 0.063 56920.867293 24.537 0.064
AndXV    -V010 56917.486432 25.099 0.042 56917.501594 24.411 0.076
AndXV    -V010 56917.564258 25.286 0.067 56917.547973 24.462 0.078
AndXV    -V010 56918.682087 25.197 0.052 56918.697250 24.354 0.075
AndXV    -V010 56918.758837 25.253 0.058 56918.742552 24.418 0.045
AndXV    -V010 56918.881259 25.437 0.076 56918.896422 24.581 0.075
AndXV    -V010 56918.957951 25.563 0.074 56918.941666 24.530 0.074
AndXV    -V010 56919.476714 25.518 0.052 56919.491877 24.668 0.075
AndXV    -V010 56919.555350 25.341 0.101 56919.539065 24.590 0.099
AndXV    -V010 56919.678374 25.448 0.083 56919.693537 24.657 0.048
AndXV    -V010 56919.754476 25.151 0.047 56919.738191 24.484 0.039
AndXV    -V010 56919.877581 25.241 0.056 56919.892743 24.447 0.067
AndXV    -V010 56919.953659 25.311 0.072 56919.937374 24.414 0.066
AndXV    -V010 56920.541683 25.359 0.071 56920.556846 24.595 0.064
AndXV    -V010 56920.617634 25.456 0.077 56920.601349 24.564 0.075
AndXV    -V010 56920.740890 25.562 0.047 56920.756052 24.752 0.079
AndXV    -V010 56920.816829 25.513 0.086 56920.800544 24.724 0.075
AndXV    -V010 56920.883382 25.199 0.065 56920.867293 24.545 0.077
AndXV    -V011 56917.486432 25.466 0.061 56917.501594 24.470 0.039
AndXV    -V011 56917.564258 25.650 0.059 56917.547973 24.563 0.057
AndXV    -V011 56918.682087 25.417 0.055 56918.697250 24.461 0.042
AndXV    -V011 56918.758837 25.457 0.094 56918.742552 24.534 0.065
AndXV    -V011 56918.881259 25.642 0.068 56918.896422 24.774 0.070
AndXV    -V011 56918.957951 25.583 0.062 56918.941666 24.655 0.056
AndXV    -V011 56919.476714 25.680 0.061 56919.491877 24.740 0.063
AndXV    -V011 56919.555350 25.632 0.070 56919.539065 24.633 0.077
AndXV    -V011 56919.678374 25.259 0.054 56919.693537 24.380 0.052
AndXV    -V011 56919.754476 24.879 0.028 56919.738191 24.260 0.040
AndXV    -V011 56919.877581 24.437 0.360 56919.892743 24.562 0.078
AndXV    -V011 56919.953659 25.516 0.060 56919.937374 24.499 0.055
AndXV    -V011 56920.541683 25.357 0.079 56920.556846 24.552 0.051
AndXV    -V011 56920.617634 25.674 0.082 56920.601349 24.621 0.045
AndXV    -V011 56920.740890 25.669 0.050 56920.756052 24.722 0.066
AndXV    -V011 56920.816829 25.670 0.096 56920.800544 24.681 0.060
AndXV    -V011 56920.883382 25.471 0.077 56920.867293 24.798 0.061
AndXV    -V012 56917.486432 25.629 0.069 56917.501594 24.645 0.088
AndXV    -V012 56917.564258 25.159 0.111 56917.547973 24.528 0.066
AndXV    -V012 56918.682087 24.824 0.052 56918.697250 24.336 0.049
AndXV    -V012 56918.758837 24.921 0.049 56918.742552 24.206 0.074
AndXV    -V012 56918.881259 25.295 0.051 56918.896422 24.602 0.048
AndXV    -V012 56918.957951 25.413 0.117 56918.941666 24.575 0.068
AndXV    -V012 56919.476714 25.376 0.065 56919.491877 24.646 0.049
AndXV    -V012 56919.555350 25.547 0.059 56919.539065 24.666 0.047
