OGLE-SMC-RRLYR-0235  19.140 19.702  0.6159564 0.0000012  6000.41420  0.644  0.461 4.343  0.304 2.509
OGLE-SMC-RRLYR-0236  19.131 19.561  0.5193914 0.0000007  6000.16024  0.740  0.426 4.084  0.324 1.918
OGLE-SMC-RRLYR-0237  19.083 19.629  0.5927503 0.0000011  6000.11079  0.581  0.422 4.256  0.360 2.286
OGLE-SMC-RRLYR-0238  18.835 19.411  0.7095127 0.0000011  6000.18072  0.606  0.514 4.481  0.349 2.854
OGLE-SMC-RRLYR-0239  19.021 19.568  0.6148780 0.0000014  6000.59125  0.531  0.488 4.379  0.342 2.685
OGLE-SMC-RRLYR-0240  18.970 19.605  0.6111479 0.0000030  6000.44798  0.311  0.358 4.558  0.227 3.001
OGLE-SMC-RRLYR-0241  19.135 19.750  0.5720074 0.0000027  6000.51640  0.433  0.352 4.198  0.150 2.450
OGLE-SMC-RRLYR-0243  19.296 19.914  0.6154018 0.0000020  6000.41474  0.437  0.424 4.239  0.366 2.649
OGLE-SMC-RRLYR-0244  19.068 19.621  0.5581849 0.0000008  6000.17946  0.688  0.480 4.118  0.417 2.278
OGLE-SMC-RRLYR-0246  18.991    -    0.5876916 0.0000049  6000.09527  0.374  0.328 4.349  0.297 2.417
OGLE-SMC-RRLYR-0248  19.289 19.826  0.5430919 0.0000008  6000.46186  0.751  0.428 4.188  0.377 2.148
OGLE-SMC-RRLYR-0249  18.818    -    0.6369016 0.0000075  6000.49276  0.323  0.409 4.124  0.185   -  
OGLE-SMC-RRLYR-0250  18.990 19.617  0.6841671 0.0000037  6000.52942  0.276  0.342 4.281  0.127 3.061
OGLE-SMC-RRLYR-0252  18.938 19.458  0.5793964 0.0000017  6000.37796  0.471  0.400 4.237  0.320 2.375
OGLE-SMC-RRLYR-0254  19.279 19.885  0.6370728 0.0000043  6000.09698  0.313  0.449 4.497  0.281 2.517
OGLE-SMC-RRLYR-0255  19.176 19.719  0.5934463 0.0000027  6000.17545  0.459  0.383 4.110  0.289 2.345
OGLE-SMC-RRLYR-0256  19.065    -    0.5260010 0.0000003  6000.25827  0.815  0.471 4.321  0.312 3.307
OGLE-SMC-RRLYR-0257  19.289 19.879  0.6006820 0.0000018  6000.41806  0.504  0.425 4.303  0.317 2.504
OGLE-SMC-RRLYR-0258  19.181 19.692  0.5762727 0.0000017  6000.26541  0.463  0.431 4.255  0.288 2.180
OGLE-SMC-RRLYR-0259  19.029 19.618  0.6311547 0.0000021  6000.12843  0.362  0.354 4.518  0.273 2.564
OGLE-SMC-RRLYR-0260  19.035 19.620  0.6238275 0.0000020  6000.51969  0.423  0.348 4.379  0.308 2.448
OGLE-SMC-RRLYR-0261  18.914 19.509  0.7035503 0.0000028  6000.47392  0.370  0.425 4.603  0.265 2.816
OGLE-SMC-RRLYR-0262  19.316 19.604  0.4379744 0.0000010  6000.35260  0.478  0.429 4.206  0.311 2.311
OGLE-SMC-RRLYR-0263  19.030 19.608  0.6064213 0.0000024  6000.34173  0.478  0.372 4.378  0.282 2.190
OGLE-SMC-RRLYR-0264  18.968 19.551  0.5943585 0.0000028  6000.43733  0.381  0.387 4.128  0.217 2.379
OGLE-SMC-RRLYR-0265  19.113 19.603  0.5409780 0.0000006  6000.19792  0.765  0.442 4.091  0.358 1.987
OGLE-SMC-RRLYR-0266  16.766 17.335  0.5759339 0.0000003  6000.57273  0.546  0.536 4.438  0.349 2.858
OGLE-SMC-RRLYR-0267  19.378 19.940  0.5327793 0.0000019  6000.32485  0.470  0.573 4.470  0.351 2.924
OGLE-SMC-RRLYR-0268  19.223 19.797  0.6544693 0.0000040  6000.31402  0.315  0.395 4.560  0.234 3.019
OGLE-SMC-RRLYR-0269  19.109 19.646  0.5964595 0.0000010  6000.49899  0.562  0.410 4.155  0.329 2.059
OGLE-SMC-RRLYR-0270  19.028 19.632  0.6425132 0.0000035  6000.46783  0.279  0.381 4.442  0.172 3.087
OGLE-SMC-RRLYR-0272  18.947 19.530  0.6379003 0.0000029  6000.33782  0.309  0.355 4.436  0.239 2.677
OGLE-SMC-RRLYR-0273  19.051 19.646  0.5901087 0.0000030  6000.12601  0.405  0.362 4.213  0.228 2.186
OGLE-SMC-RRLYR-0274  19.066 19.678  0.6227685 0.0000010  6000.41495  0.342  0.532 4.580  0.000   -  
OGLE-SMC-RRLYR-0275  19.416 19.953  0.5488942 0.0000042  6000.43931  0.406  0.303 4.462  0.136 2.520
OGLE-SMC-RRLYR-0276  19.688 20.169  0.4362651 0.0000006  6000.18727  0.876  0.517 4.162  0.402 2.481
OGLE-SMC-RRLYR-0277  19.202 19.748  0.5339876 0.0000012  6000.28831  0.700  0.436 4.168  0.356 2.241
OGLE-SMC-RRLYR-0278  18.825 19.404  0.7007745 0.0000014  6000.49789  0.582  0.489 4.436  0.361 2.744
OGLE-SMC-RRLYR-0279  19.017 19.629  0.6044639 0.0000017  6000.28421  0.468  0.400 4.307  0.335 2.424
OGLE-SMC-RRLYR-0281  19.285 19.787  0.5280242 0.0000008  6000.09617  0.763  0.415 4.221  0.358 1.999
OGLE-SMC-RRLYR-0282  19.248 19.855  0.6147365 0.0000016  6000.58359  0.513  0.397 4.285  0.318 2.203
OGLE-SMC-RRLYR-0283  18.819 19.331  0.5273449 0.0000007  6000.49230  0.721  0.439 4.151  0.338 2.107
OGLE-SMC-RRLYR-0284  19.012 19.623  0.6316062 0.0000036  6000.21801  0.267  0.383 4.436  0.239 3.260
