1.04 72.02 2.36   N   Y  1 2.7 Y W_H F 3.3 1485 Z -0.16 0.08 -3.10  0.03 -3.46  0.05 S 0.0233 -19.28 0.71135 A
1.05 72.29 2.38   N   Y  G 2.7 Y W_H F 3.3 1486 Z -0.14 0.08 -3.10  0.03 -3.45  0.05 S 0.0233 -19.27 0.71135 A
0.89 73.07 2.42   N   Y  I 2.7 Y W_H F 3.3 1486 Z -0.14 0.07 -3.21  0.03 -3.40  0.05 S 0.0233 -19.25 0.71135 A
1.48 72.55 2.54   N   Y  G     Y W_H F 3.3 1540 Z -0.13 0.09 -3.11  0.04 -3.46  0.06 S 0.0233 -19.26 0.71135 A
1.26 72.70 2.47   N   Y  G 3.5 Y W_H F 3.3 1522 Z -0.17 0.08 -3.09  0.04 -3.47  0.06 S 0.0233 -19.26 0.71135 A
1.25 72.74 2.47   N   Y  1 3.5 Y W_H F 3.3 1520 Z -0.18 0.08 -3.09  0.04 -3.47  0.06 S 0.0233 -19.26 0.71135 A
0.96 72.88 2.43   N   Y  I 3.5 Y W_H F 3.3 1520 Z -0.13 0.08 -3.18  0.04 -3.42  0.05 S 0.0233 -19.25 0.71135 A
1.26 72.80 2.47   N   Y  G 3.5 Y W_H F 2.5 1522 Z -0.18 0.08 -3.08  0.04 -3.47  0.06 S 0.0233 -19.26 0.71135 A
1.06 71.97 2.37   N   Y  G 2.7 Y W_H C 3.3 1486 Z -0.14 0.08 -3.11  0.03 -3.44  0.06 S 0.0233 -19.28 0.71135 A
1.04 72.37 2.38   N   Y  G 2.7 Y W_H N 3.3 1485 Z -0.14 0.08 -3.09  0.03 -3.45  0.05 S 0.0233 -19.27 0.71135 A
1.06 71.34 2.34   N   N  G 2.7 Y W_H F 3.3 1485 Z -0.15 0.08 -3.23  0.02             S 0.0233 -19.30 0.71135 A
1.12 70.77 2.37   N   10 G 2.7 Y W_H F 3.3 1203 Z -0.15 0.08 -3.11  0.04             S 0.0233 -19.32 0.71135 A
1.04 70.86 2.34   N   60 G 2.7 Y W_H F 3.3 1388 Z -0.23 0.08 -3.25  0.03             S 0.0233 -19.32 0.71135 A
1.11 74.11 2.43   N   Y  G 2.7 Y H   F 3.3 1470 Z -0.12 0.07 -2.90  0.03 -3.14  0.06 S 0.0233 -19.22 0.71135 A
1.06 71.97 2.37   N   Y  G 2.7 Y W_H F 3.3 1487 Z            -3.09  0.03 -3.45  0.05 S 0.0233 -19.28 0.71135 A
1.05 72.32 2.38   N   Y  G 2.7 Y W_H F 3.3 1486 Z -0.14 0.08 -3.10  0.03 -3.45  0.05 S 0.01   -19.27 0.71155 A
1.06 74.16 2.50   N   Y  G 2.7 Y W_H F 3.3 1487 Z -0.10 0.08 -3.11  0.03 -3.44  0.06 M 0.0233 -19.18 0.70326 A
1.05 72.67 2.38   N   Y  G 2.7 N W_H F 3.3 1626 Z -0.17 0.07 -3.05  0.03 -3.46  0.05 S 0.0233 -19.26 0.71135 A
1.05 72.29 2.38   N   Y  G 2.7 Y W_H F 3.3 1486 B -0.20 0.11 -3.10  0.03 -3.45  0.05 S 0.0233 -19.27 0.71135 A
1.05 72.63 2.43   N   Y  G 2.7 Y W_H F 3.3 1486 Z -0.14 0.08 -3.10  0.03 -3.45  0.05 S 0.0233 -19.27 0.71340 S
1.06 73.66 2.53   N   Y  G 2.7 Y W_H F 3.3 1487 Z -0.10 0.08 -3.11  0.03 -3.44  0.06 M 0.0233 -19.18 0.70031 S
1.05 72.72 2.47   N   Y  G 2.7 Y W_H F 3.3 1486 Z -0.14 0.08 -3.10  0.03 -3.45  0.05 S 0.01   -19.27 0.71394 L
1.05 73.14 2.51   N   Y  G 2.7 Y W_H F 3.3 1486 Z -0.14 0.08 -3.10  0.03 -3.45  0.05 S 0.0233 -19.27 0.71645 L
0.92 75.91 2.15   M   Y  1 2.7 Y W_H F 3.3 2274 Z -0.18 0.07 -3.26  0.02 -3.25  0.02 S 0.0233 -19.17 0.71135 A
0.93 75.89 2.16   M   Y  G 2.7 Y W_H F 3.3 2277 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.17 0.71135 A
0.87 74.34 2.06   M   Y  I 2.7 Y W_H F 3.3 2277 Z -0.14 0.07 -3.31  0.02 -3.22  0.02 S 0.0233 -19.21 0.71135 A
1.28 76.06 2.53   M   Y  G     Y W_H F 3.3 2342 Z -0.13 0.08 -3.26  0.02 -3.24  0.02 S 0.0233 -19.16 0.71135 A
1.10 76.18 2.35   M   Y  G 3.5 Y W_H F 3.3 2318 Z -0.17 0.08 -3.25  0.02 -3.25  0.02 S 0.0233 -19.16 0.71135 A
1.09 76.18 2.35   M   Y  1 3.5 Y W_H F 3.3 2317 Z -0.17 0.08 -3.25  0.02 -3.25  0.02 S 0.0233 -19.16 0.71135 A
0.92 74.39 2.12   M   Y  I 3.5 Y W_H F 3.3 2317 Z -0.12 0.07 -3.29  0.02 -3.22  0.02 S 0.0233 -19.21 0.71135 A
1.10 75.72 2.35   M   Y  G 3.5 Y W_H F 2.5 2319 Z -0.17 0.08 -3.25  0.02 -3.24  0.02 S 0.0233 -19.17 0.71135 A
0.92 76.01 2.16   M   Y  G 2.7 Y W_H C 3.3 2276 Z -0.16 0.07 -3.27  0.02 -3.27  0.02 S 0.0233 -19.16 0.71135 A
0.94 75.99 2.18   M   Y  G 2.7 Y W_H N 3.3 2275 Z -0.14 0.07 -3.24  0.02 -3.24  0.02 S 0.0233 -19.16 0.71135 A
0.93 75.88 2.14   M   N  G 2.7 Y W_H F 3.3 2277 Z -0.15 0.07 -3.25  0.01             S 0.0233 -19.17 0.71135 A
1.12 74.14 3.68   M   10 G 2.7 Y W_H F 3.3 1315 Z -0.16 0.08 -3.26  0.03             S 0.0233 -19.22 0.71135 A
0.91 76.04 2.14   M   60 G 2.7 Y W_H F 3.3 2177 Z -0.23 0.08 -3.25  0.01             S 0.0233 -19.16 0.71135 A
1.06 77.70 2.36   M   Y  G 2.7 Y H   F 3.3 2237 Z -0.12 0.07 -3.06  0.02 -3.17  0.02 S 0.0233 -19.12 0.71135 A
0.93 75.41 2.15   M   Y  G 2.7 Y W_H F 3.3 2278 Z            -3.26  0.02 -3.25  0.02 S 0.0233 -19.18 0.71135 A
