Star,HJD-2400000.0,Magnitude,Uncertainty in Magnitude,Passband
T Sex,56791.2138,9.988999999999999,0.008,V
T Sex,56791.2157,9.969,0.008,V
T Sex,56791.2176,9.97,0.008,V
T Sex,56791.2196,9.955,0.008,V
T Sex,56791.2215,9.948,0.008,V
T Sex,56791.2234,9.922,0.008,V
T Sex,56791.2253,9.932,0.008,V
T Sex,56791.2273,9.927999999999999,0.008,V
T Sex,56791.2293,9.913,0.008,V
T Sex,56791.2312,9.914,0.008,V
T Sex,56791.2331,9.913,0.008,V
T Sex,56791.235,9.91,0.008,V
T Sex,56791.237,9.907,0.008,V
T Sex,56791.2389,9.902000000000001,0.009000000000000001,V
T Sex,56791.2408,9.902999999999999,0.008,V
T Sex,56791.2427,9.913,0.008,V
T Sex,56791.2446,9.904,0.008,V
T Sex,56791.2466,9.907,0.008,V
T Sex,56791.2486,9.895,0.009000000000000001,V
T Sex,56791.2505,9.889,0.008,V
T Sex,56807.1835,9.861,0.008,V
T Sex,56807.1853,9.838,0.008,V
T Sex,56807.1889,9.837,0.008,V
T Sex,56807.1908,9.855,0.008,V
T Sex,56807.1927,9.84,0.008,V
T Sex,56807.1945,9.853,0.009000000000000001,V
T Sex,56807.1964,9.862,0.008,V
T Sex,56807.1983,9.866,0.008,V
T Sex,56807.2002,9.826,0.008,V
T Sex,56807.2021,9.854,0.009000000000000001,V
T Sex,56807.2039,9.857000000000001,0.008,V
T Sex,56807.2058,9.856,0.008,V
T Sex,56807.2077,9.862,0.008,V
T Sex,56807.2095,9.867,0.008,V
T Sex,56997.2787,10.231,0.008,V
T Sex,56997.28,10.235,0.008,V
T Sex,56997.2815,10.231,0.008,V
T Sex,56997.2829,10.257,0.008,V
T Sex,56997.2844,10.243,0.008,V
T Sex,56997.2858,10.231,0.008,V
T Sex,56997.2872,10.249,0.008,V
T Sex,56997.2886,10.259,0.008,V
T Sex,56997.29,10.253,0.008,V
T Sex,56997.2917,10.251,0.008,V
T Sex,56997.2936,10.258,0.008,V
T Sex,56997.295,10.26,0.008,V
T Sex,56997.2965,10.261,0.008,V
T Sex,56997.2979,10.27,0.008,V
T Sex,56997.2994,10.257,0.008,V
T Sex,56997.3011,10.258,0.008,V
T Sex,56997.3026,10.263,0.008,V
T Sex,56997.304,10.264000000000001,0.008,V
T Sex,56997.3057,10.273,0.008,V
T Sex,56997.3071,10.253,0.008,V
T Sex,56997.3086,10.253,0.008,V
T Sex,56997.31,10.259,0.008,V
T Sex,56997.3115,10.265,0.008,V
T Sex,56997.313,10.261,0.008,V
T Sex,56997.3144,10.255,0.008,V
T Sex,56997.3158,10.262,0.008,V
T Sex,56997.3171,10.269,0.008,V
T Sex,56997.3185,10.262,0.008,V
T Sex,56997.3199,10.255,0.008,V
T Sex,56997.3212,10.26,0.008,V
T Sex,56997.3225,10.257,0.008,V
T Sex,56997.3239,10.264000000000001,0.008,V
T Sex,56997.3253,10.253,0.008,V
T Sex,56997.3267,10.253,0.008,V
T Sex,56997.3281,10.26,0.008,V
T Sex,56997.3295,10.252,0.008,V
T Sex,56997.3309,10.243,0.008,V
T Sex,56997.3324,10.262,0.008,V
T Sex,56997.3339,10.243,0.008,V
T Sex,56997.3354,10.238,0.008,V
T Sex,56997.3368,10.23,0.008,V
T Sex,56997.3382,10.23,0.008,V
T Sex,56997.3397,10.228,0.008,V
T Sex,56997.3412,10.229,0.008,V
T Sex,56997.3427,10.226,0.008,V
T Sex,56997.3442,10.216000000000001,0.008,V
T Sex,56997.3456,10.217,0.008,V
T Sex,56997.3473,10.2,0.008,V
T Sex,56997.3488,10.206,0.008,V
T Sex,56997.3502,10.196,0.008,V
T Sex,56997.3521,10.185,0.008,V
T Sex,56997.3535,10.186,0.006999999999999999,V
T Sex,56997.3549,10.175,0.008,V
T Sex,56997.3564,10.164,0.006999999999999999,V
T Sex,56997.3582,10.161,0.006999999999999999,V
T Sex,56997.3595,10.158,0.006999999999999999,V
T Sex,56997.3609,10.148,0.006999999999999999,V
T Sex,56997.3627,10.137,0.006999999999999999,V
T Sex,56796.2088,9.935,0.009000000000000001,V
T Sex,56796.2107,9.934,0.009000000000000001,V
T Sex,56796.2127,9.942,0.009000000000000001,V
T Sex,56796.2147,9.943,0.009000000000000001,V
T Sex,56796.2166,9.963,0.009000000000000001,V
T Sex,56796.2186,9.961,0.009000000000000001,V
T Sex,56796.2205,9.968,0.009000000000000001,V
T Sex,56796.2225,9.982000000000001,0.009000000000000001,V
T Sex,56796.2244,9.991,0.009000000000000001,V
T Sex,56796.2264,9.987,0.01,V
T Sex,56796.2283,10.0,0.009000000000000001,V
T Sex,56796.2303,10.008,0.009000000000000001,V
T Sex,56796.2322,10.005,0.009000000000000001,V
T Sex,56796.2341,10.023,0.009000000000000001,V
T Sex,56796.2361,10.03,0.01,V
T Sex,56796.238,10.021,0.01,V
T Sex,56796.24,10.036,0.01,V
T Sex,56796.242,10.037,0.01,V
TT Lyn,56692.2123,10.577,0.017,B
TT Lyn,56692.2137,10.582,0.017,B
TT Lyn,56692.2151,10.58,0.017,B
TT Lyn,56692.2164,10.587,0.017,B
TT Lyn,56692.2178,10.575999999999999,0.017,B
TT Lyn,56692.2191,10.589,0.017,B
TT Lyn,56692.2205,10.58,0.017,B
TT Lyn,56692.2219,10.597000000000001,0.017,B
TT Lyn,56692.2233,10.594000000000001,0.017,B
TT Lyn,56692.2246,10.597999999999999,0.017,B
TT Lyn,56692.2259,10.597000000000001,0.018000000000000002,B
TT Lyn,56692.2273,10.585,0.017,B
TT Lyn,56692.2286,10.597000000000001,0.017,B
TT Lyn,56692.23,10.591,0.017,B
TT Lyn,56692.2313,10.587,0.017,B
TT Lyn,56692.2327,10.600999999999999,0.017,B
TT Lyn,56692.234,10.600999999999999,0.017,B
TT Lyn,56692.2354,10.592,0.017,B
TT Lyn,56692.2367,10.575,0.017,B
TT Lyn,56692.238,10.583,0.017,B
TT Lyn,56692.2409,10.573,0.016,B
TT Lyn,56692.2423,10.572000000000001,0.016,B
TT Lyn,56692.2436,10.565,0.016,B
TT Lyn,56692.2449,10.569,0.016,B
TT Lyn,56692.2463,10.540999999999999,0.016,B
TT Lyn,56692.2477,10.558,0.016,B
TT Lyn,56692.2491,10.543,0.016,B
TT Lyn,56692.2504,10.530999999999999,0.016,B
TT Lyn,56692.2518,10.527000000000001,0.016,B
TT Lyn,56692.2531,10.511,0.016,B
TT Lyn,56692.2545,10.499,0.016,B
TT Lyn,56692.2559,10.48,0.016,B
TT Lyn,56692.2572,10.488,0.016,B
TT Lyn,56692.2585,10.463,0.016,B
TT Lyn,56692.2599,10.446,0.015,B
TT Lyn,56692.2612,10.425,0.015,B
TT Lyn,56692.2626,10.405,0.015,B
TT Lyn,56692.2639,10.382,0.015,B
TT Lyn,56692.2652,10.369000000000002,0.015,B
TT Lyn,56692.2665,10.335,0.015,B
TT Lyn,56692.2678,10.308,0.015,B
TT Lyn,56692.2699,10.269,0.013999999999999999,B
TT Lyn,56692.2712,10.227,0.013999999999999999,B
TT Lyn,56692.2725,10.229,0.013999999999999999,B
TT Lyn,56692.2739,10.206,0.013999999999999999,B
TT Lyn,56692.2752,10.162,0.013999999999999999,B
TT Lyn,56692.2766,10.113,0.013999999999999999,B
TT Lyn,56692.278,10.099,0.013000000000000001,B
TT Lyn,56692.2794,10.077,0.013999999999999999,B
TT Lyn,56692.2808,10.073,0.013000000000000001,B
TT Lyn,56692.2821,10.048,0.013000000000000001,B
TT Lyn,56692.2834,10.038,0.013000000000000001,B
TT Lyn,56692.2848,10.012,0.013000000000000001,B
TT Lyn,56692.2861,10.01,0.013000000000000001,B
TT Lyn,56692.2875,9.988,0.013000000000000001,B
TT Lyn,56692.2888,9.99,0.013000000000000001,B
TT Lyn,56692.2901,9.982000000000001,0.013000000000000001,B
TT Lyn,56692.2915,9.988999999999999,0.013000000000000001,B
TT Lyn,56692.2928,9.976,0.013000000000000001,B
TT Lyn,56692.2942,9.978,0.013000000000000001,B
TT Lyn,56692.2955,9.959,0.013000000000000001,B
TT Lyn,56692.2968,9.955,0.013000000000000001,B
TT Lyn,56692.3202,9.726,0.012,B
TT Lyn,56692.3216,9.738999999999999,0.012,B
TT Lyn,56692.3229,9.726,0.012,B
TT Lyn,56692.3242,9.707,0.012,B
TT Lyn,56692.3255,9.703,0.011000000000000001,B
TT Lyn,56692.3268,9.712,0.012,B
TT Lyn,56692.3282,9.703,0.012,B
TT Lyn,56692.3295,9.693999999999999,0.011000000000000001,B
TT Lyn,56692.3309,9.702,0.012,B
TT Lyn,56692.3346,9.68,0.012,B
TT Lyn,56692.3359,9.697000000000001,0.012,B
TT Lyn,56692.3372,9.687000000000001,0.012,B
TT Lyn,56692.3385,9.69,0.011000000000000001,B
TT Lyn,56692.3399,9.687999999999999,0.012,B
TT Lyn,56692.3412,9.69,0.013000000000000001,B
TT Lyn,56692.3425,9.687999999999999,0.012,B
TT Lyn,56692.3438,9.697000000000001,0.012,B
TT Lyn,56692.3452,9.693999999999999,0.012,B
TT Lyn,56692.3465,9.697000000000001,0.012,B
TT Lyn,56692.3479,9.701,0.012,B
TT Lyn,56692.3492,9.707,0.012,B
TT Lyn,56692.3533,9.717,0.012,B
TT Lyn,56692.3546,9.724,0.012,B
TT Lyn,56692.356,9.729,0.012,B
TT Lyn,56692.3573,9.734,0.013000000000000001,B
TT Lyn,56692.3586,9.738999999999999,0.012,B
TT Lyn,56692.36,9.751,0.012,B
TT Lyn,56692.3613,9.752,0.013000000000000001,B
TT Lyn,56692.3626,9.755,0.013000000000000001,B
TT Lyn,56692.3639,9.765,0.012,B
TT Lyn,56692.3653,9.774,0.012,B
TT Lyn,56692.3666,9.788,0.012,B
TT Lyn,56692.368,9.788,0.013000000000000001,B
TT Lyn,56692.3693,9.799,0.012,B
TT Lyn,56692.3706,9.793,0.013000000000000001,B
TT Lyn,56692.3719,9.8,0.013000000000000001,B
TT Lyn,56692.3732,9.8,0.012,B
TT Lyn,56692.3745,9.81,0.013000000000000001,B
TT Lyn,56692.3758,9.831,0.012,B
TT Lyn,56692.3771,9.834,0.013000000000000001,B
TT Lyn,56692.3785,9.828,0.012,B
TT Lyn,56692.3798,9.835,0.013000000000000001,B
TT Lyn,56755.1976,10.118,0.013999999999999999,B
TT Lyn,56755.1996,10.12,0.013999999999999999,B
TT Lyn,56755.2016,10.126,0.013999999999999999,B
TT Lyn,56755.2036,10.128,0.013999999999999999,B
TT Lyn,56755.2057,10.14,0.013999999999999999,B
TT Lyn,56755.2077,10.146,0.013999999999999999,B
TT Lyn,56755.2098,10.148,0.013999999999999999,B
TT Lyn,56755.2118,10.154,0.013999999999999999,B
TT Lyn,56755.2139,10.166,0.013999999999999999,B
TT Lyn,56755.216,10.163,0.013999999999999999,B
TT Lyn,56755.2181,10.171,0.013999999999999999,B
TT Lyn,56755.2201,10.172,0.013999999999999999,B
TT Lyn,56755.2222,10.183,0.013999999999999999,B
TT Lyn,56755.2242,10.196,0.013999999999999999,B
TT Lyn,56755.2262,10.199,0.013999999999999999,B
TT Lyn,56755.2283,10.195,0.015,B
TT Lyn,56755.2304,10.211,0.015,B
TT Lyn,56755.2324,10.212,0.015,B
TT Lyn,56755.2343,10.211,0.015,B
TT Lyn,56755.2363,10.217,0.015,B
TT Lyn,56755.2382,10.229,0.015,B
TT Lyn,56755.2442,10.238,0.015,B
TT Lyn,56755.2462,10.242,0.015,B
TT Lyn,56755.2483,10.255,0.015,B
TT Lyn,56755.2503,10.24,0.015,B
TT Lyn,56755.2523,10.26,0.015,B
TT Lyn,56755.2543,10.263,0.015,B
TT Lyn,56755.2563,10.272,0.015,B
TT Lyn,56755.2792,10.331,0.015,B
TT Lyn,56755.2813,10.331,0.015,B
TT Lyn,56755.2834,10.332,0.015,B
TT Lyn,56755.2854,10.342,0.016,B
TT Lyn,56755.296,10.362,0.016,B
TT Lyn,56755.2981,10.373,0.016,B
TT Lyn,56755.3002,10.367,0.016,B
TT Lyn,56755.3022,10.374,0.016,B
TT Lyn,56755.3044,10.373,0.016,B
TT Lyn,56755.3064,10.38,0.016,B
TT Lyn,56755.3084,10.390999999999998,0.016,B
TT Lyn,56755.3104,10.395,0.017,B
TT Lyn,56755.3124,10.395999999999999,0.016,B
TT Lyn,56755.3144,10.409,0.016,B
TT Lyn,56755.3163,10.405999999999999,0.016,B
TT Lyn,56755.3184,10.392999999999999,0.016,B
TT Lyn,56755.3205,10.405,0.016,B
TT Lyn,56755.3225,10.411,0.016,B
TT Lyn,56755.3246,10.422,0.016,B
TT Lyn,56755.3267,10.408,0.017,B
TT Lyn,56755.3287,10.418,0.017,B
TT Lyn,56755.3308,10.43,0.017,B
TT Lyn,56755.3329,10.419,0.017,B
TT Lyn,56755.3349,10.427999999999999,0.017,B
TT Lyn,56755.3369,10.418,0.017,B
TT Lyn,56755.3389,10.446,0.017,B
TT Lyn,56755.341,10.433,0.017,B
TT Lyn,56755.343,10.439,0.017,B
TT Lyn,56755.3451,10.450999999999999,0.017,B
TT Lyn,56755.347,10.455,0.017,B
TT Lyn,56755.3491,10.456,0.017,B
TT Lyn,56755.3512,10.443,0.017,B
TT Lyn,56755.3533,10.446,0.017,B
TT Lyn,56755.3554,10.46,0.017,B
TT Lyn,56755.3574,10.450999999999999,0.017,B
TT Lyn,56792.1627,9.853,0.013000000000000001,B
TT Lyn,56792.1643,9.847999999999999,0.013999999999999999,B
TT Lyn,56792.1659,9.857000000000001,0.013000000000000001,B
TT Lyn,56792.1675,9.874,0.013999999999999999,B
TT Lyn,56792.1691,9.867,0.013999999999999999,B
TT Lyn,56792.1707,9.87,0.013999999999999999,B
TT Lyn,56792.1723,9.879,0.013000000000000001,B
TT Lyn,56792.1739,9.894,0.013999999999999999,B
TT Lyn,56792.1755,9.89,0.013999999999999999,B
TT Lyn,56792.1771,9.91,0.013999999999999999,B
TT Lyn,56792.1787,9.908,0.013999999999999999,B
TT Lyn,56792.1803,9.922,0.013999999999999999,B
TT Lyn,56792.1819,9.908999999999999,0.015,B
TT Lyn,56792.1842,9.934,0.015,B
TT Lyn,56792.1858,9.934,0.015,B
TT Lyn,56792.1874,9.942,0.015,B
TT Lyn,56792.189,9.959,0.015,B
TT Lyn,56792.1906,9.948,0.015,B
TT Lyn,56792.1922,9.955,0.015,B
TT Lyn,56792.1938,9.963,0.015,B
TT Lyn,56792.1954,9.981,0.015,B
TT Lyn,56792.197,9.987,0.015,B
TT Lyn,56792.1986,9.986,0.016,B
TT Lyn,56792.2002,9.999,0.016,B
TT Lyn,56792.2018,9.986,0.016,B
TT Lyn,56792.2034,10.008,0.015,B
TT Lyn,56792.205,10.01,0.016,B
TT Lyn,56692.2133,9.519,0.011000000000000001,I
TT Lyn,56692.2146,9.524,0.011000000000000001,I
TT Lyn,56692.216,9.524,0.011000000000000001,I
TT Lyn,56692.2174,9.529,0.011000000000000001,I
TT Lyn,56692.2187,9.537,0.012,I
TT Lyn,56692.2201,9.535,0.011000000000000001,I
TT Lyn,56692.2215,9.541,0.011000000000000001,I
TT Lyn,56692.2229,9.529,0.011000000000000001,I
TT Lyn,56692.2242,9.546,0.011000000000000001,I
TT Lyn,56692.2255,9.533,0.011000000000000001,I
TT Lyn,56692.2268,9.538,0.011000000000000001,I
TT Lyn,56692.2282,9.542,0.011000000000000001,I
TT Lyn,56692.2295,9.552,0.011000000000000001,I
TT Lyn,56692.2309,9.548,0.011000000000000001,I
TT Lyn,56692.2323,9.546,0.011000000000000001,I
TT Lyn,56692.2336,9.552,0.012,I
TT Lyn,56692.2349,9.546,0.012,I
TT Lyn,56692.2363,9.54,0.011000000000000001,I
TT Lyn,56692.2376,9.552999999999999,0.011000000000000001,I
TT Lyn,56692.239,9.552999999999999,0.011000000000000001,I
TT Lyn,56692.2418,9.542,0.011000000000000001,I
TT Lyn,56692.2432,9.527999999999999,0.011000000000000001,I
TT Lyn,56692.2445,9.533,0.011000000000000001,I
TT Lyn,56692.2459,9.53,0.011000000000000001,I
TT Lyn,56692.2473,9.531,0.011000000000000001,I
TT Lyn,56692.2486,9.524,0.011000000000000001,I
TT Lyn,56692.25,9.522,0.011000000000000001,I
TT Lyn,56692.2514,9.509,0.011000000000000001,I
TT Lyn,56692.2527,9.503,0.011000000000000001,I
TT Lyn,56692.2541,9.507,0.011000000000000001,I
TT Lyn,56692.2555,9.499,0.011000000000000001,I
TT Lyn,56692.2568,9.497,0.011000000000000001,I
TT Lyn,56692.2581,9.48,0.011000000000000001,I
TT Lyn,56692.2595,9.475,0.011000000000000001,I
TT Lyn,56692.2608,9.464,0.01,I
TT Lyn,56692.2621,9.456,0.011000000000000001,I
TT Lyn,56692.2635,9.445,0.011000000000000001,I
TT Lyn,56692.2648,9.431000000000001,0.01,I
TT Lyn,56692.2661,9.415,0.01,I
TT Lyn,56692.2674,9.402999999999999,0.01,I
TT Lyn,56692.2687,9.386000000000001,0.01,I
TT Lyn,56692.2708,9.363999999999999,0.01,I
TT Lyn,56692.2721,9.351,0.01,I
TT Lyn,56692.2735,9.346,0.01,I
TT Lyn,56692.2748,9.332,0.01,I
TT Lyn,56692.2762,9.3,0.01,I
TT Lyn,56692.2775,9.283,0.01,I
TT Lyn,56692.279,9.286,0.01,I
TT Lyn,56692.2804,9.274,0.01,I
TT Lyn,56692.2817,9.266,0.01,I
TT Lyn,56692.283,9.257,0.01,I
TT Lyn,56692.2843,9.257,0.01,I
TT Lyn,56692.2857,9.252,0.009000000000000001,I
TT Lyn,56692.287,9.26,0.01,I
TT Lyn,56692.2884,9.247,0.01,I
TT Lyn,56692.2897,9.242,0.009000000000000001,I
TT Lyn,56692.2911,9.25,0.01,I
TT Lyn,56692.2924,9.236,0.01,I
TT Lyn,56692.2938,9.234,0.01,I
TT Lyn,56692.2951,9.236,0.01,I
TT Lyn,56692.2964,9.235,0.01,I
TT Lyn,56692.2978,9.227,0.009000000000000001,I
TT Lyn,56692.3212,9.123,0.009000000000000001,I
TT Lyn,56692.3225,9.12,0.009000000000000001,I
TT Lyn,56692.3238,9.126,0.009000000000000001,I
TT Lyn,56692.3251,9.123,0.009000000000000001,I
TT Lyn,56692.3264,9.112,0.009000000000000001,I
TT Lyn,56692.3278,9.106,0.009000000000000001,I
TT Lyn,56692.3291,9.096,0.009000000000000001,I
TT Lyn,56692.3304,9.104,0.009000000000000001,I
TT Lyn,56692.3318,9.097999999999999,0.009000000000000001,I
TT Lyn,56692.3355,9.101,0.009000000000000001,I
TT Lyn,56692.3368,9.103,0.009000000000000001,I
TT Lyn,56692.3381,9.089,0.009000000000000001,I
TT Lyn,56692.3394,9.105,0.009000000000000001,I
TT Lyn,56692.3408,9.09,0.009000000000000001,I
TT Lyn,56692.3421,9.111,0.01,I
TT Lyn,56692.3434,9.099,0.009000000000000001,I
TT Lyn,56692.3448,9.099,0.009000000000000001,I
TT Lyn,56692.3461,9.099,0.009000000000000001,I
TT Lyn,56692.3474,9.106,0.009000000000000001,I
TT Lyn,56692.3488,9.107000000000001,0.009000000000000001,I
TT Lyn,56692.3501,9.107999999999999,0.009000000000000001,I
TT Lyn,56692.3542,9.096,0.009000000000000001,I
TT Lyn,56692.3556,9.113999999999999,0.009000000000000001,I
TT Lyn,56692.3569,9.11,0.009000000000000001,I
TT Lyn,56692.3582,9.102,0.009000000000000001,I
TT Lyn,56692.3596,9.119,0.009000000000000001,I
TT Lyn,56692.3609,9.121,0.009000000000000001,I
TT Lyn,56692.3622,9.118,0.01,I
TT Lyn,56692.3635,9.121,0.01,I
TT Lyn,56692.3649,9.12,0.009000000000000001,I
TT Lyn,56692.3662,9.121,0.009000000000000001,I
TT Lyn,56692.3676,9.136000000000001,0.009000000000000001,I
TT Lyn,56692.3689,9.122,0.01,I
TT Lyn,56692.3702,9.127,0.009000000000000001,I
TT Lyn,56692.3715,9.138,0.009000000000000001,I
TT Lyn,56692.3728,9.142000000000001,0.009000000000000001,I
TT Lyn,56692.3741,9.132,0.01,I
TT Lyn,56692.3754,9.14,0.01,I
TT Lyn,56692.3767,9.142000000000001,0.009000000000000001,I
TT Lyn,56692.378,9.142000000000001,0.009000000000000001,I
TT Lyn,56692.3794,9.137,0.009000000000000001,I
TT Lyn,56692.3807,9.149,0.009000000000000001,I
TT Lyn,56755.199,9.232999999999999,0.01,I
TT Lyn,56755.201,9.23,0.01,I
TT Lyn,56755.203,9.238999999999999,0.01,I
TT Lyn,56755.2051,9.244,0.01,I
TT Lyn,56755.207,9.238999999999999,0.01,I
TT Lyn,56755.2091,9.241,0.01,I
TT Lyn,56755.2112,9.246,0.01,I
TT Lyn,56755.2132,9.246,0.01,I
TT Lyn,56755.2152,9.255,0.01,I
TT Lyn,56755.2174,9.246,0.01,I
TT Lyn,56755.2194,9.252,0.01,I
TT Lyn,56755.2215,9.255,0.01,I
TT Lyn,56755.2236,9.252,0.01,I
TT Lyn,56755.2255,9.255,0.01,I
TT Lyn,56755.2276,9.259,0.01,I
TT Lyn,56755.2296,9.264,0.01,I
TT Lyn,56755.2317,9.258,0.01,I
TT Lyn,56755.2337,9.263,0.01,I
TT Lyn,56755.2356,9.261000000000001,0.01,I
TT Lyn,56755.2376,9.27,0.01,I
TT Lyn,56755.2397,9.276,0.01,I
TT Lyn,56755.2456,9.269,0.01,I
TT Lyn,56755.2476,9.28,0.01,I
TT Lyn,56755.2496,9.279,0.01,I
TT Lyn,56755.2516,9.277999999999999,0.01,I
TT Lyn,56755.2537,9.285,0.01,I
TT Lyn,56755.2556,9.282,0.01,I
TT Lyn,56755.2577,9.283999999999999,0.01,I
TT Lyn,56755.2806,9.305,0.01,I
TT Lyn,56755.2826,9.317,0.01,I
TT Lyn,56755.2846,9.312999999999999,0.01,I
TT Lyn,56755.2867,9.322000000000001,0.01,I
TT Lyn,56755.2974,9.329,0.01,I
TT Lyn,56755.2995,9.327,0.01,I
TT Lyn,56755.3016,9.329,0.011000000000000001,I
TT Lyn,56755.3037,9.326,0.011000000000000001,I
TT Lyn,56755.3057,9.334,0.011000000000000001,I
TT Lyn,56755.3077,9.338,0.01,I
TT Lyn,56755.3098,9.337,0.011000000000000001,I
TT Lyn,56755.3117,9.339,0.011000000000000001,I
TT Lyn,56755.3137,9.34,0.01,I
TT Lyn,56755.3157,9.347000000000001,0.01,I
TT Lyn,56755.3177,9.34,0.011000000000000001,I
TT Lyn,56755.3198,9.356,0.011000000000000001,I
TT Lyn,56755.3218,9.359,0.011000000000000001,I
TT Lyn,56755.3238,9.36,0.011000000000000001,I
TT Lyn,56755.326,9.354,0.011000000000000001,I
TT Lyn,56755.3281,9.363,0.011000000000000001,I
TT Lyn,56755.3301,9.353,0.011000000000000001,I
TT Lyn,56755.3322,9.353,0.011000000000000001,I
TT Lyn,56755.3343,9.356,0.011000000000000001,I
TT Lyn,56755.3363,9.357000000000001,0.011000000000000001,I
TT Lyn,56755.3383,9.361,0.011000000000000001,I
TT Lyn,56755.3404,9.368,0.011000000000000001,I
TT Lyn,56755.3424,9.373,0.011000000000000001,I
TT Lyn,56755.3443,9.378,0.011000000000000001,I
TT Lyn,56755.3464,9.366,0.011000000000000001,I
TT Lyn,56755.3484,9.381,0.011000000000000001,I
TT Lyn,56755.3505,9.371,0.011000000000000001,I
TT Lyn,56755.3527,9.376,0.011000000000000001,I
TT Lyn,56755.3547,9.389,0.011000000000000001,I
TT Lyn,56755.3567,9.38,0.011000000000000001,I
TT Lyn,56755.3588,9.381,0.011000000000000001,I
TT Lyn,56792.1638,9.151,0.009000000000000001,I
TT Lyn,56792.1654,9.152999999999999,0.01,I
TT Lyn,56792.167,9.149,0.009000000000000001,I
TT Lyn,56792.1686,9.146,0.01,I
TT Lyn,56792.1701,9.157,0.01,I
TT Lyn,56792.1718,9.158,0.01,I
TT Lyn,56792.1734,9.158,0.01,I
TT Lyn,56792.175,9.158999999999999,0.01,I
TT Lyn,56792.1766,9.168,0.01,I
TT Lyn,56792.1781,9.169,0.01,I
TT Lyn,56792.1798,9.173,0.01,I
TT Lyn,56792.1814,9.176,0.01,I
TT Lyn,56792.183,9.174,0.011000000000000001,I
TT Lyn,56792.1853,9.175,0.01,I
TT Lyn,56792.1869,9.175,0.011000000000000001,I
TT Lyn,56792.1885,9.172,0.01,I
TT Lyn,56792.1901,9.173,0.011000000000000001,I
TT Lyn,56792.1917,9.175,0.011000000000000001,I
TT Lyn,56792.1933,9.177999999999999,0.012,I
TT Lyn,56792.1949,9.185,0.011000000000000001,I
TT Lyn,56792.1965,9.189,0.01,I
TT Lyn,56792.198,9.193999999999999,0.011000000000000001,I
TT Lyn,56792.1996,9.182,0.011000000000000001,I
TT Lyn,56792.2012,9.187000000000001,0.011000000000000001,I
TT Lyn,56792.2029,9.192,0.011000000000000001,I
TT Lyn,56792.2045,9.197000000000001,0.011000000000000001,I
TT Lyn,56792.2061,9.193,0.011000000000000001,I
TT Lyn,56692.2128,10.127,0.008,V
TT Lyn,56692.2142,10.127,0.008,V
TT Lyn,56692.2156,10.132,0.008,V
TT Lyn,56692.2169,10.138,0.008,V
TT Lyn,56692.2183,10.15,0.008,V
TT Lyn,56692.2196,10.144,0.008,V
TT Lyn,56692.221,10.148,0.008,V
TT Lyn,56692.2224,10.141,0.008,V
TT Lyn,56692.2238,10.152000000000001,0.008,V
TT Lyn,56692.2251,10.149,0.008,V
TT Lyn,56692.2264,10.151,0.008,V
TT Lyn,56692.2278,10.155,0.008,V
TT Lyn,56692.2292,10.152000000000001,0.008,V
TT Lyn,56692.2305,10.149,0.008,V
TT Lyn,56692.2319,10.152999999999999,0.008,V
TT Lyn,56692.2332,10.157,0.008,V
TT Lyn,56692.2345,10.15,0.008,V
TT Lyn,56692.2359,10.156,0.008,V
TT Lyn,56692.2372,10.145,0.008,V
TT Lyn,56692.2385,10.151,0.008,V
TT Lyn,56692.2414,10.135,0.008,V
TT Lyn,56692.2428,10.131,0.008,V
TT Lyn,56692.2441,10.13,0.008,V
TT Lyn,56692.2454,10.13,0.008,V
TT Lyn,56692.2468,10.123,0.008,V
TT Lyn,56692.2482,10.121,0.008,V
TT Lyn,56692.2496,10.117,0.008,V
TT Lyn,56692.2509,10.09,0.008,V
TT Lyn,56692.2523,10.096,0.008,V
TT Lyn,56692.2537,10.081,0.008,V
TT Lyn,56692.255,10.081,0.008,V
TT Lyn,56692.2564,10.064,0.008,V
TT Lyn,56692.2577,10.043,0.006999999999999999,V
TT Lyn,56692.259,10.037,0.006999999999999999,V
TT Lyn,56692.2604,10.029,0.006999999999999999,V
TT Lyn,56692.2617,10.009,0.006999999999999999,V
TT Lyn,56692.2631,9.995,0.006999999999999999,V
TT Lyn,56692.2644,9.977,0.006999999999999999,V
TT Lyn,56692.2657,9.962,0.006999999999999999,V
TT Lyn,56692.267,9.939,0.006999999999999999,V
TT Lyn,56692.2684,9.927,0.006999999999999999,V
TT Lyn,56692.2704,9.894,0.006999999999999999,V
TT Lyn,56692.2717,9.873,0.006999999999999999,V
TT Lyn,56692.2731,9.836,0.006999999999999999,V
TT Lyn,56692.2744,9.812000000000001,0.006999999999999999,V
TT Lyn,56692.2758,9.792,0.006999999999999999,V
TT Lyn,56692.2771,9.774,0.006999999999999999,V
TT Lyn,56692.2785,9.757,0.006,V
TT Lyn,56692.2799,9.743,0.006,V
TT Lyn,56692.2813,9.727,0.006999999999999999,V
TT Lyn,56692.2826,9.713,0.006,V
TT Lyn,56692.284,9.711,0.006,V
TT Lyn,56692.2853,9.7,0.006,V
TT Lyn,56692.2866,9.698,0.006,V
TT Lyn,56692.2879,9.698,0.006999999999999999,V
TT Lyn,56692.2893,9.69,0.006,V
TT Lyn,56692.2906,9.684,0.006999999999999999,V
TT Lyn,56692.292,9.689,0.006,V
TT Lyn,56692.2933,9.671,0.006,V
TT Lyn,56692.2947,9.669,0.006,V
