Galaxy,Star,HJD-2400000.0,Magnitude,Uncertainty in Magnitude,Passband
AndII,V024,56569.4375,24.166,0.063,F475W
AndII,V024,56569.51953099999,24.526999999999997,0.033,F475W
AndII,V024,56570.101562,24.259,0.043,F475W
AndII,V024,56570.18359400001,24.406,0.034,F475W
AndII,V024,56570.5,25.125999999999998,0.045,F475W
AndII,V024,56570.58203099999,25.206,0.053,F475W
AndII,V024,56570.69921900001,25.384,0.045,F475W
AndII,V024,56570.78125,24.634,0.092,F475W
AndII,V024,56570.898438,24.315,0.057999999999999996,F475W
AndII,V024,56570.98046900001,24.785,0.064,F475W
AndII,V024,56571.09765599999,25.096,0.054000000000000006,F475W
AndII,V024,56571.179688,25.14,0.11699999999999999,F475W
AndII,V024,56571.5625,24.226999999999997,0.049,F475W
AndII,V024,56571.64453099999,24.596,0.045,F475W
AndII,V024,56571.695312,24.781,0.043,F475W
AndII,V024,56569.1875,24.313000000000002,0.076,F814W
AndII,V024,56569.234375,24.451,0.053,F814W
AndII,V024,56569.453125,23.929000000000002,0.069,F814W
AndII,V024,56569.5,23.982,0.040999999999999995,F814W
AndII,V024,56570.117188,23.244,0.16399999999999998,F814W
AndII,V024,56570.164062,23.846999999999998,0.043,F814W
AndII,V024,56570.515625,24.324,0.057999999999999996,F814W
AndII,V024,56570.5625,24.361,0.061,F814W
AndII,V024,56570.71484400001,24.42,0.11199999999999999,F814W
AndII,V024,56570.76171900001,24.28,0.059000000000000004,F814W
AndII,V024,56570.914062,24.041,0.055999999999999994,F814W
AndII,V024,56570.960938,24.029,0.044000000000000004,F814W
AndII,V024,56571.11328099999,24.271,0.085,F814W
AndII,V024,56571.16015599999,24.180999999999997,0.076,F814W
AndII,V024,56571.578125,23.988000000000003,0.052000000000000005,F814W
AndII,V024,56571.625,24.046,0.069,F814W
AndII,V024,56571.710938,24.174,0.049,F814W
AndII,V025,56569.171875,24.97,0.037000000000000005,F475W
AndII,V025,56569.25390599999,25.303,0.054000000000000006,F475W
AndII,V025,56569.4375,24.465999999999998,0.126,F475W
AndII,V025,56569.51953099999,25.081999999999997,0.044000000000000004,F475W
AndII,V025,56570.101562,24.65,0.037000000000000005,F475W
AndII,V025,56570.18359400001,25.003,0.035,F475W
AndII,V025,56570.5,24.901999999999997,0.042,F475W
AndII,V025,56570.58203099999,25.335,0.057999999999999996,F475W
AndII,V025,56570.69921900001,25.008000000000003,0.057999999999999996,F475W
AndII,V025,56570.78125,24.705,0.047,F475W
AndII,V025,56570.898438,25.212,0.04,F475W
AndII,V025,56570.98046900001,25.268,0.059000000000000004,F475W
AndII,V025,56571.09765599999,24.686999999999998,0.033,F475W
AndII,V025,56571.179688,25.008000000000003,0.049,F475W
AndII,V025,56571.5625,25.089000000000002,0.049,F475W
AndII,V025,56571.64453099999,25.253,0.063,F475W
AndII,V025,56571.695312,25.107,0.064,F475W
AndII,V025,56569.1875,24.445,0.086,F814W
AndII,V025,56569.234375,24.469,0.066,F814W
AndII,V025,56569.453125,24.248,0.071,F814W
AndII,V025,56569.5,24.349,0.046,F814W
AndII,V025,56570.117188,24.004,0.174,F814W
AndII,V025,56570.164062,24.311999999999998,0.131,F814W
AndII,V025,56570.515625,24.305999999999997,0.083,F814W
AndII,V025,56570.5625,24.353,0.08,F814W
AndII,V025,56570.71484400001,24.386999999999997,0.086,F814W
AndII,V025,56570.76171900001,24.197,0.07,F814W
AndII,V025,56570.914062,24.368000000000002,0.081,F814W
AndII,V025,56570.960938,24.622,0.078,F814W
AndII,V025,56571.11328099999,24.296,0.07200000000000001,F814W
AndII,V025,56571.16015599999,24.343000000000004,0.05,F814W
AndII,V025,56571.578125,24.141,0.11599999999999999,F814W
AndII,V025,56571.625,24.489,0.087,F814W
AndII,V025,56571.710938,24.458000000000002,0.091,F814W
AndII,V026,56569.171875,25.409000000000002,0.069,F475W
AndII,V026,56569.25390599999,25.358,0.053,F475W
AndII,V026,56569.4375,24.753,0.037000000000000005,F475W
AndII,V026,56569.51953099999,24.971,0.048,F475W
AndII,V026,56570.101562,24.896,0.055999999999999994,F475W
AndII,V026,56570.18359400001,25.118000000000002,0.040999999999999995,F475W
AndII,V026,56570.5,25.438000000000002,0.06,F475W
AndII,V026,56570.58203099999,24.535999999999998,0.07,F475W
AndII,V026,56570.69921900001,24.938000000000002,0.040999999999999995,F475W
AndII,V026,56570.78125,25.166,0.064,F475W
AndII,V026,56570.898438,25.295,0.063,F475W
AndII,V026,56570.98046900001,25.323,0.073,F475W
AndII,V026,56571.09765599999,25.462,0.062,F475W
AndII,V026,56571.179688,24.639,0.109,F475W
AndII,V026,56571.5625,25.394000000000002,0.08,F475W
AndII,V026,56571.64453099999,25.433000000000003,0.053,F475W
AndII,V026,56571.695312,25.502,0.054000000000000006,F475W
AndII,V026,56569.1875,24.432,0.10800000000000001,F814W
AndII,V026,56569.234375,24.45,0.073,F814W
AndII,V026,56569.453125,24.116999999999997,0.08,F814W
AndII,V026,56569.5,24.266,0.077,F814W
AndII,V026,56570.117188,24.195,0.096,F814W
AndII,V026,56570.164062,24.247,0.09300000000000001,F814W
AndII,V026,56570.515625,24.165,0.115,F814W
AndII,V026,56570.5625,24.23,0.092,F814W
AndII,V026,56570.71484400001,24.15,0.092,F814W
AndII,V026,56570.76171900001,24.268,0.083,F814W
AndII,V026,56570.914062,24.291,0.095,F814W
AndII,V026,56570.960938,24.421999999999997,0.069,F814W
AndII,V026,56571.11328099999,24.535,0.09699999999999999,F814W
AndII,V026,56571.16015599999,24.261,0.078,F814W
AndII,V026,56571.578125,24.443,0.087,F814W
AndII,V026,56571.625,24.284000000000002,0.092,F814W
AndII,V026,56571.710938,24.524,0.10300000000000001,F814W
AndII,V027,56569.171875,24.997,0.051,F475W
AndII,V027,56569.25390599999,25.156,0.054000000000000006,F475W
AndII,V027,56569.4375,25.281999999999996,0.054000000000000006,F475W
AndII,V027,56569.51953099999,25.449,0.048,F475W
AndII,V027,56570.101562,25.254,0.054000000000000006,F475W
AndII,V027,56570.18359400001,25.495,0.037000000000000005,F475W
AndII,V027,56570.5,24.905,0.04,F475W
AndII,V027,56570.58203099999,25.118000000000002,0.052000000000000005,F475W
AndII,V027,56570.69921900001,25.322,0.052000000000000005,F475W
AndII,V027,56570.78125,25.305,0.044000000000000004,F475W
AndII,V027,56570.898438,25.391,0.084,F475W
AndII,V027,56570.98046900001,24.320999999999998,0.08900000000000001,F475W
AndII,V027,56571.09765599999,24.435,0.05,F475W
AndII,V027,56571.179688,24.954,0.078,F475W
AndII,V027,56571.5625,25.168000000000003,0.11,F475W
AndII,V027,56571.64453099999,24.616,0.061,F475W
AndII,V027,56571.695312,24.131999999999998,0.068,F475W
AndII,V027,56569.1875,24.331999999999997,0.045,F814W
AndII,V027,56569.234375,24.381999999999998,0.08,F814W
AndII,V027,56569.453125,24.517,0.07200000000000001,F814W
AndII,V027,56569.5,24.572,0.062,F814W
AndII,V027,56570.117188,24.551,0.065,F814W
AndII,V027,56570.164062,24.506,0.06,F814W
AndII,V027,56570.515625,24.265,0.042,F814W
AndII,V027,56570.5625,24.278000000000002,0.06,F814W
AndII,V027,56570.71484400001,24.464000000000002,0.055,F814W
AndII,V027,56570.76171900001,24.389,0.061,F814W
AndII,V027,56570.914062,24.671,0.07400000000000001,F814W
AndII,V027,56570.960938,24.141,0.098,F814W
AndII,V027,56571.11328099999,24.084,0.055999999999999994,F814W
AndII,V027,56571.16015599999,24.107,0.066,F814W
AndII,V027,56571.578125,24.753,0.085,F814W
AndII,V027,56571.625,24.124000000000002,0.055,F814W
AndII,V027,56571.710938,24.12,0.142,F814W
AndII,V028,56569.171875,24.858,0.040999999999999995,F475W
AndII,V028,56569.25390599999,24.326999999999998,0.055,F475W
AndII,V028,56569.4375,24.435,0.044000000000000004,F475W
AndII,V028,56569.51953099999,24.764,0.051,F475W
AndII,V028,56570.101562,24.836,0.042,F475W
AndII,V028,56570.18359400001,24.141,0.099,F475W
AndII,V028,56570.5,24.892,0.03,F475W
AndII,V028,56570.58203099999,24.719,0.055999999999999994,F475W
AndII,V028,56570.69921900001,24.046999999999997,0.045,F475W
AndII,V028,56570.78125,24.566999999999997,0.064,F475W
AndII,V028,56570.898438,24.781,0.055999999999999994,F475W
AndII,V028,56570.98046900001,24.97,0.068,F475W
AndII,V028,56571.09765599999,24.166999999999998,0.057999999999999996,F475W
AndII,V028,56571.179688,24.381,0.087,F475W
AndII,V028,56571.5625,24.03,0.055999999999999994,F475W
AndII,V028,56571.64453099999,24.38,0.052000000000000005,F475W
AndII,V028,56571.695312,24.456999999999997,0.04,F475W
AndII,V028,56569.1875,24.158,0.044000000000000004,F814W
AndII,V028,56569.234375,24.026999999999997,0.062,F814W
AndII,V028,56569.453125,24.038,0.06,F814W
AndII,V028,56569.5,24.061999999999998,0.045,F814W
AndII,V028,56570.117188,24.16,0.05,F814W
AndII,V028,56570.164062,23.778000000000002,0.038,F814W
AndII,V028,56570.515625,24.197,0.045,F814W
AndII,V028,56570.5625,24.148000000000003,0.055999999999999994,F814W
AndII,V028,56570.71484400001,23.831999999999997,0.048,F814W
AndII,V028,56570.76171900001,23.877,0.053,F814W
AndII,V028,56570.914062,24.179000000000002,0.067,F814W
AndII,V028,56570.960938,23.706999999999997,0.135,F814W
AndII,V028,56571.11328099999,23.833000000000002,0.057,F814W
AndII,V028,56571.16015599999,23.761999999999997,0.07400000000000001,F814W
AndII,V028,56571.578125,23.805999999999997,0.066,F814W
AndII,V028,56571.625,23.864,0.06,F814W
AndII,V028,56571.710938,24.000999999999998,0.064,F814W
AndII,V029,56569.171875,24.601999999999997,0.028999999999999998,F475W
AndII,V029,56569.25390599999,24.781999999999996,0.046,F475W
AndII,V029,56569.4375,24.991,0.034,F475W
AndII,V029,56569.51953099999,24.601999999999997,0.09699999999999999,F475W
AndII,V029,56570.101562,24.65,0.055999999999999994,F475W
AndII,V029,56570.18359400001,24.815,0.036000000000000004,F475W
AndII,V029,56570.5,24.756,0.039,F475W
AndII,V029,56570.58203099999,25.123,0.046,F475W
AndII,V029,56570.69921900001,25.136,0.039,F475W
AndII,V029,56570.78125,24.587,0.046,F475W
AndII,V029,56570.898438,24.84,0.129,F475W
AndII,V029,56570.98046900001,25.355,0.057999999999999996,F475W
AndII,V029,56571.09765599999,24.641,0.045,F475W
AndII,V029,56571.179688,24.948,0.051,F475W
AndII,V029,56571.5625,25.160999999999998,0.069,F475W
AndII,V029,56571.64453099999,25.245,0.05,F475W
AndII,V029,56571.695312,24.741999999999997,0.040999999999999995,F475W
AndII,V029,56569.1875,24.249000000000002,0.079,F814W
AndII,V029,56569.234375,24.245,0.059000000000000004,F814W
AndII,V029,56569.453125,24.381999999999998,0.075,F814W
AndII,V029,56569.5,24.195,0.08800000000000001,F814W
AndII,V029,56570.117188,24.298000000000002,0.078,F814W
AndII,V029,56570.164062,24.226,0.069,F814W
AndII,V029,56570.515625,24.365,0.076,F814W
AndII,V029,56570.5625,24.401999999999997,0.078,F814W
AndII,V029,56570.71484400001,24.584,0.10300000000000001,F814W
AndII,V029,56570.76171900001,24.311,0.067,F814W
AndII,V029,56570.914062,24.612,0.09699999999999999,F814W
AndII,V029,56570.960938,24.557,0.076,F814W
AndII,V029,56571.11328099999,24.268,0.285,F814W
AndII,V029,56571.16015599999,24.044,0.151,F814W
AndII,V029,56571.578125,24.596,0.086,F814W
AndII,V029,56571.625,24.585,0.076,F814W
AndII,V029,56571.710938,24.279,0.071,F814W
AndII,V030,56569.171875,25.313000000000002,0.078,F475W
AndII,V030,56569.25390599999,25.375,0.05,F475W
AndII,V030,56569.4375,24.737,0.039,F475W
AndII,V030,56569.51953099999,24.956,0.055,F475W
AndII,V030,56570.101562,24.978,0.033,F475W
AndII,V030,56570.18359400001,25.195,0.049,F475W
AndII,V030,56570.5,25.373,0.055999999999999994,F475W
AndII,V030,56570.58203099999,24.613000000000003,0.094,F475W
AndII,V030,56570.69921900001,25.006,0.05,F475W
AndII,V030,56570.78125,25.238000000000003,0.055999999999999994,F475W
AndII,V030,56570.898438,25.381,0.047,F475W
AndII,V030,56570.98046900001,25.424,0.057999999999999996,F475W
AndII,V030,56571.09765599999,25.345,0.1,F475W
AndII,V030,56571.179688,24.563000000000002,0.09699999999999999,F475W
AndII,V030,56571.5625,25.406999999999996,0.066,F475W
AndII,V030,56571.64453099999,25.377,0.057,F475W
AndII,V030,56571.695312,25.337,0.053,F475W
AndII,V030,56569.1875,24.428,0.08,F814W
AndII,V030,56569.234375,24.247,0.129,F814W
AndII,V030,56569.453125,24.228,0.065,F814W
AndII,V030,56569.5,24.215,0.049,F814W
AndII,V030,56570.117188,24.307,0.061,F814W
AndII,V030,56570.164062,24.301,0.053,F814W
AndII,V030,56570.515625,24.508000000000003,0.075,F814W
AndII,V030,56570.5625,24.19,0.073,F814W
AndII,V030,56570.71484400001,24.343000000000004,0.067,F814W
AndII,V030,56570.76171900001,24.273000000000003,0.075,F814W
AndII,V030,56570.914062,24.612,0.07,F814W
AndII,V030,56570.960938,24.581,0.087,F814W
AndII,V030,56571.11328099999,24.561,0.076,F814W
AndII,V030,56571.16015599999,24.129,0.066,F814W
AndII,V030,56571.578125,24.499000000000002,0.107,F814W
AndII,V030,56571.625,24.511999999999997,0.077,F814W
AndII,V030,56571.710938,24.559,0.061,F814W
AndII,V031,56569.171875,25.572,0.066,F475W
AndII,V031,56569.25390599999,25.511,0.04,F475W
AndII,V031,56569.4375,24.389,0.04,F475W
AndII,V031,56569.51953099999,24.866999999999997,0.033,F475W
AndII,V031,56570.101562,24.987,0.044000000000000004,F475W
AndII,V031,56570.18359400001,25.272,0.05,F475W
AndII,V031,56570.5,24.866,0.033,F475W
AndII,V031,56570.58203099999,24.71,0.052000000000000005,F475W
AndII,V031,56570.69921900001,25.209,0.044000000000000004,F475W
AndII,V031,56570.78125,25.449,0.063,F475W
AndII,V031,56570.898438,25.480999999999998,0.045,F475W
AndII,V031,56570.98046900001,25.609,0.063,F475W
AndII,V031,56571.09765599999,24.449,0.057999999999999996,F475W
AndII,V031,56571.179688,25.038,0.059000000000000004,F475W
AndII,V031,56571.5625,25.502,0.046,F475W
AndII,V031,56571.64453099999,24.375999999999998,0.11599999999999999,F475W
AndII,V031,56571.695312,24.624000000000002,0.09,F475W
AndII,V031,56569.1875,24.585,0.065,F814W
AndII,V031,56569.234375,24.566999999999997,0.054000000000000006,F814W
AndII,V031,56569.453125,24.206999999999997,0.062,F814W
AndII,V031,56569.5,24.29,0.065,F814W
AndII,V031,56570.117188,24.398000000000003,0.078,F814W
AndII,V031,56570.164062,24.409000000000002,0.079,F814W
AndII,V031,56570.515625,24.261,0.069,F814W
AndII,V031,56570.5625,24.182,0.066,F814W
AndII,V031,56570.71484400001,24.515,0.053,F814W
AndII,V031,56570.76171900001,24.497,0.045,F814W
AndII,V031,56570.914062,24.736,0.086,F814W
AndII,V031,56570.960938,24.671999999999997,0.087,F814W
AndII,V031,56571.11328099999,24.329,0.061,F814W
AndII,V031,56571.16015599999,24.383000000000003,0.076,F814W
AndII,V031,56571.578125,24.669,0.094,F814W
AndII,V031,56571.625,24.123,0.052000000000000005,F814W
AndII,V031,56571.710938,24.324,0.043,F814W
AndII,V032,56569.171875,24.928,0.05,F475W
AndII,V032,56569.25390599999,24.739,0.07200000000000001,F475W
AndII,V032,56569.4375,24.993000000000002,0.045,F475W
AndII,V032,56569.51953099999,25.066,0.07,F475W
AndII,V032,56570.101562,24.865,0.040999999999999995,F475W
AndII,V032,56570.18359400001,24.979,0.054000000000000006,F475W
AndII,V032,56570.5,25.195,0.048,F475W
AndII,V032,56570.58203099999,25.234,0.057,F475W
AndII,V032,56570.69921900001,24.965999999999998,0.046,F475W
AndII,V032,56570.78125,24.941999999999997,0.066,F475W
AndII,V032,56570.898438,24.831999999999997,0.062,F475W
AndII,V032,56570.98046900001,25.031,0.054000000000000006,F475W
AndII,V032,56571.09765599999,25.017,0.036000000000000004,F475W
AndII,V032,56571.179688,25.261999999999997,0.075,F475W
AndII,V032,56571.5625,24.819000000000003,0.042,F475W
AndII,V032,56571.64453099999,24.923000000000002,0.049,F475W
AndII,V032,56571.695312,24.858,0.059000000000000004,F475W
AndII,V032,56569.1875,24.205,0.043,F814W
AndII,V032,56569.234375,24.160999999999998,0.059000000000000004,F814W
AndII,V032,56569.453125,24.23,0.075,F814W
AndII,V032,56569.5,24.235,0.062,F814W
AndII,V032,56570.117188,24.214000000000002,0.055,F814W
AndII,V032,56570.164062,24.211,0.063,F814W
AndII,V032,56570.515625,24.379,0.057999999999999996,F814W
AndII,V032,56570.5625,24.261,0.065,F814W
AndII,V032,56570.71484400001,24.303,0.075,F814W
AndII,V032,56570.76171900001,24.195,0.046,F814W
AndII,V032,56570.914062,24.23,0.064,F814W
AndII,V032,56570.960938,24.1,0.048,F814W
AndII,V032,56571.11328099999,24.313000000000002,0.047,F814W
AndII,V032,56571.16015599999,24.252,0.06,F814W
AndII,V032,56571.578125,24.239,0.062,F814W
AndII,V032,56571.625,24.116999999999997,0.069,F814W
AndII,V032,56571.710938,24.188000000000002,0.057999999999999996,F814W
AndII,V033,56569.171875,25.294,0.047,F475W
AndII,V033,56569.25390599999,25.252,0.038,F475W
AndII,V033,56569.4375,24.4,0.05,F475W
AndII,V033,56569.51953099999,24.651,0.079,F475W
AndII,V033,56570.101562,24.503,0.059000000000000004,F475W
AndII,V033,56570.18359400001,24.747,0.069,F475W
AndII,V033,56570.5,25.324,0.051,F475W
AndII,V033,56570.58203099999,25.430999999999997,0.057,F475W
AndII,V033,56570.69921900001,24.526999999999997,0.033,F475W
AndII,V033,56570.78125,24.686999999999998,0.055,F475W
AndII,V033,56570.898438,24.975,0.048,F475W
AndII,V033,56570.98046900001,25.261999999999997,0.052000000000000005,F475W
AndII,V033,56571.09765599999,25.178,0.08,F475W
AndII,V033,56571.179688,25.344,0.049,F475W
AndII,V033,56571.5625,25.046999999999997,0.078,F475W
AndII,V033,56571.64453099999,25.29,0.105,F475W
AndII,V033,56571.695312,24.951999999999998,0.12300000000000001,F475W
AndII,V033,56569.1875,24.355999999999998,0.081,F814W
AndII,V033,56569.234375,24.396,0.07200000000000001,F814W
AndII,V033,56569.453125,24.075,0.063,F814W
AndII,V033,56569.5,24.115,0.064,F814W
AndII,V033,56570.117188,24.147,0.064,F814W
AndII,V033,56570.164062,24.066999999999997,0.079,F814W
AndII,V033,56570.515625,24.406,0.065,F814W
AndII,V033,56570.5625,24.462,0.086,F814W
AndII,V033,56570.71484400001,23.993000000000002,0.057,F814W
AndII,V033,56570.76171900001,24.02,0.051,F814W
AndII,V033,56570.914062,24.288,0.063,F814W
AndII,V033,56570.960938,24.201999999999998,0.083,F814W
AndII,V033,56571.11328099999,24.467,0.076,F814W
AndII,V033,56571.16015599999,24.429000000000002,0.057,F814W
AndII,V033,56571.578125,24.37,0.063,F814W
AndII,V033,56571.625,24.256999999999998,0.052000000000000005,F814W
AndII,V033,56571.710938,24.351,0.073,F814W
AndII,V034,56569.171875,25.208000000000002,0.038,F475W
AndII,V034,56569.25390599999,24.994,0.096,F475W
AndII,V034,56569.4375,24.701999999999998,0.032,F475W
AndII,V034,56569.51953099999,24.997,0.055,F475W
AndII,V034,56570.101562,24.683000000000003,0.039,F475W
AndII,V034,56570.18359400001,24.622,0.031,F475W
AndII,V034,56570.5,24.711,0.036000000000000004,F475W
AndII,V034,56570.58203099999,24.625,0.044000000000000004,F475W
AndII,V034,56570.69921900001,25.055999999999997,0.031,F475W
AndII,V034,56570.78125,25.261,0.043,F475W
AndII,V034,56570.898438,24.745,0.049,F475W
AndII,V034,56570.98046900001,24.796999999999997,0.073,F475W
AndII,V034,56571.09765599999,25.057,0.038,F475W
AndII,V034,56571.179688,25.258000000000003,0.06,F475W
AndII,V034,56571.5625,25.142,0.06,F475W
AndII,V034,56571.64453099999,24.88,0.043,F475W
AndII,V034,56571.695312,24.671,0.03,F475W
AndII,V034,56569.1875,24.456,0.05,F814W
AndII,V034,56569.234375,24.619,0.06,F814W
AndII,V034,56569.453125,24.27,0.055999999999999994,F814W
AndII,V034,56569.5,24.311,0.06,F814W
AndII,V034,56570.117188,24.325,0.064,F814W
AndII,V034,56570.164062,24.113000000000003,0.128,F814W
AndII,V034,56570.515625,24.359,0.063,F814W
AndII,V034,56570.5625,24.235,0.059000000000000004,F814W
AndII,V034,56570.71484400001,24.524,0.057999999999999996,F814W
AndII,V034,56570.76171900001,24.320999999999998,0.128,F814W
AndII,V034,56570.914062,24.351999999999997,0.09300000000000001,F814W
AndII,V034,56570.960938,24.273000000000003,0.065,F814W
AndII,V034,56571.11328099999,24.598000000000003,0.063,F814W
AndII,V034,56571.16015599999,24.451,0.07200000000000001,F814W
AndII,V034,56571.578125,24.549,0.062,F814W
AndII,V034,56571.625,24.426,0.062,F814W
AndII,V034,56571.710938,24.273000000000003,0.054000000000000006,F814W
AndII,V035,56569.171875,24.596999999999998,0.062,F475W
AndII,V035,56569.25390599999,24.905,0.043,F475W
AndII,V035,56569.4375,25.279,0.043,F475W
AndII,V035,56569.51953099999,25.166999999999998,0.102,F475W
AndII,V035,56570.101562,25.284000000000002,0.045,F475W
AndII,V035,56570.18359400001,25.355,0.064,F475W
AndII,V035,56570.5,24.862,0.049,F475W
AndII,V035,56570.58203099999,25.065,0.107,F475W
AndII,V035,56570.69921900001,25.23,0.047,F475W
AndII,V035,56570.78125,25.405,0.067,F475W
AndII,V035,56570.898438,25.018,0.059000000000000004,F475W
AndII,V035,56570.98046900001,24.666,0.071,F475W
AndII,V035,56571.09765599999,24.613000000000003,0.11699999999999999,F475W
AndII,V035,56571.179688,25.096,0.055999999999999994,F475W
AndII,V035,56571.5625,25.309,0.055999999999999994,F475W
AndII,V035,56571.64453099999,24.443,0.092,F475W
AndII,V035,56571.695312,24.471,0.09300000000000001,F475W
AndII,V035,56569.1875,24.185,0.087,F814W
AndII,V035,56569.234375,24.238000000000003,0.055999999999999994,F814W
AndII,V035,56569.453125,24.406,0.04,F814W
AndII,V035,56569.5,24.448,0.06,F814W
AndII,V035,56570.117188,24.432,0.057,F814W
AndII,V035,56570.164062,24.416999999999998,0.046,F814W
AndII,V035,56570.515625,24.252,0.066,F814W
AndII,V035,56570.5625,24.285,0.063,F814W
AndII,V035,56570.71484400001,24.337,0.085,F814W
AndII,V035,56570.76171900001,24.418000000000003,0.07,F814W
AndII,V035,56570.914062,24.64,0.086,F814W
AndII,V035,56570.960938,24.208000000000002,0.06,F814W
AndII,V035,56571.11328099999,24.291999999999998,0.053,F814W
AndII,V035,56571.16015599999,24.141,0.09300000000000001,F814W
AndII,V035,56571.578125,24.462,0.059000000000000004,F814W
AndII,V035,56571.625,23.764,0.091,F814W
AndII,V035,56571.710938,24.146,0.051,F814W
AndII,V036,56569.172253,25.428,0.049,F475W
AndII,V036,56569.251166999995,25.498,0.052000000000000005,F475W
AndII,V036,56569.43745499999,24.668000000000003,0.036000000000000004,F475W
AndII,V036,56569.517492,24.846999999999998,0.039,F475W
AndII,V036,56570.10228300001,24.765,0.028999999999999998,F475W
AndII,V036,56570.181196000005,25.160999999999998,0.062,F475W
AndII,V036,56570.50084400001,25.45,0.057,F475W
AndII,V036,56570.579769,25.272,0.039,F475W
AndII,V036,56570.700140999994,24.905,0.048,F475W
AndII,V036,56570.779065999996,25.175,0.045,F475W
AndII,V036,56570.899403999996,25.432,0.067,F475W
AndII,V036,56570.978340999995,25.105999999999998,0.179,F475W
AndII,V036,56571.098691,25.421999999999997,0.043,F475W
AndII,V036,56571.17761599999,25.195999999999998,0.043,F475W
AndII,V036,56571.563676,25.433000000000003,0.04,F475W
AndII,V036,56571.64313,25.443,0.039,F475W
AndII,V036,56571.69424600001,25.484,0.054000000000000006,F475W
AndII,V036,56569.187415,24.489,0.046,F814W
AndII,V036,56569.234882000004,24.398000000000003,0.04,F814W
AndII,V036,56569.452616999995,24.096999999999998,0.067,F814W
AndII,V036,56569.500616,24.13,0.064,F814W
AndII,V036,56570.117445,24.215999999999998,0.055,F814W
AndII,V036,56570.164911,24.178,0.054000000000000006,F814W
AndII,V036,56570.51600599999,24.616999999999997,0.08900000000000001,F814W
AndII,V036,56570.563484000006,24.605,0.08900000000000001,F814W
AndII,V036,56570.715304,24.223000000000003,0.057,F814W
AndII,V036,56570.762781,24.259,0.066,F814W
AndII,V036,56570.91456699999,24.44,0.07,F814W
AndII,V036,56570.962056,24.408,0.042,F814W
AndII,V036,56571.113852999995,24.561999999999998,0.04,F814W
AndII,V036,56571.161330999996,24.509,0.051,F814W
AndII,V036,56571.578838,24.515,0.048,F814W
AndII,V036,56571.626305,24.451,0.045,F814W
AndII,V036,56571.710531,24.62,0.08,F814W
AndII,V037,56569.172253,25.123,0.035,F475W
AndII,V037,56569.251166999995,25.374000000000002,0.063,F475W
AndII,V037,56569.43745499999,25.399,0.037000000000000005,F475W
AndII,V037,56569.517492,25.301,0.042,F475W
AndII,V037,56570.10228300001,25.553,0.040999999999999995,F475W
AndII,V037,56570.181196000005,24.08,0.057999999999999996,F475W
AndII,V037,56570.50084400001,25.434,0.042,F475W
AndII,V037,56570.579769,25.517,0.04,F475W
AndII,V037,56570.700140999994,25.441999999999997,0.047,F475W
AndII,V037,56570.779065999996,24.724,0.051,F475W
AndII,V037,56570.899403999996,24.726999999999997,0.040999999999999995,F475W
AndII,V037,56570.978340999995,25.061999999999998,0.035,F475W
AndII,V037,56571.098691,25.291,0.048,F475W
AndII,V037,56571.17761599999,25.5,0.034,F475W
AndII,V037,56571.563676,24.895,0.033,F475W
AndII,V037,56571.64313,25.135,0.052000000000000005,F475W
AndII,V037,56571.69424600001,25.041999999999998,0.11800000000000001,F475W
AndII,V037,56569.187415,24.34,0.044000000000000004,F814W
AndII,V037,56569.234882000004,24.398000000000003,0.043,F814W
AndII,V037,56569.452616999995,24.38,0.07,F814W
AndII,V037,56569.500616,24.415,0.068,F814W
AndII,V037,56570.117445,24.593000000000004,0.052000000000000005,F814W
AndII,V037,56570.164911,23.934,0.035,F814W
AndII,V037,56570.51600599999,24.276,0.066,F814W
AndII,V037,56570.563484000006,24.305,0.06,F814W
AndII,V037,56570.715304,24.61,0.185,F814W
AndII,V037,56570.762781,24.483,0.198,F814W
AndII,V037,56570.91456699999,24.123,0.035,F814W
AndII,V037,56570.962056,24.135,0.036000000000000004,F814W
AndII,V037,56571.113852999995,24.410999999999998,0.047,F814W
AndII,V037,56571.161330999996,24.409000000000002,0.038,F814W
AndII,V037,56571.578838,24.195,0.035,F814W
AndII,V037,56571.626305,24.195999999999998,0.034,F814W
AndII,V037,56571.710531,24.331,0.034,F814W
AndII,V038,56569.172253,24.945999999999998,0.049,F475W
AndII,V038,56569.251166999995,24.932,0.040999999999999995,F475W
AndII,V038,56569.43745499999,25.22,0.037000000000000005,F475W
AndII,V038,56569.517492,25.345,0.045,F475W
AndII,V038,56570.10228300001,25.313000000000002,0.049,F475W
AndII,V038,56570.181196000005,25.432,0.065,F475W
AndII,V038,56570.50084400001,24.892,0.049,F475W
AndII,V038,56570.579769,25.105999999999998,0.042,F475W
AndII,V038,56570.700140999994,25.274,0.054000000000000006,F475W
AndII,V038,56570.779065999996,25.320999999999998,0.05,F475W
AndII,V038,56570.899403999996,25.377,0.055999999999999994,F475W
AndII,V038,56570.978340999995,25.436,0.064,F475W
AndII,V038,56571.098691,24.858,0.037000000000000005,F475W
AndII,V038,56571.17761599999,25.033,0.043,F475W
AndII,V038,56571.563676,25.456,0.061,F475W
AndII,V038,56571.64313,25.264,0.045,F475W
AndII,V038,56571.69424600001,24.916999999999998,0.046,F475W
AndII,V038,56569.187415,24.204,0.045,F814W
AndII,V038,56569.234882000004,24.171,0.053,F814W
AndII,V038,56569.452616999995,24.343000000000004,0.06,F814W
